# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 522 (original trajectory frame 522)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.0876250000e+05
  1.0000000000e-02   6.6943000000e+05
  1.5000000000e-02   6.0834025000e+05
  2.0000000000e-02   5.3150275000e+05
  2.5000000000e-02   4.4608000000e+05
  3.0000000000e-02   3.5940450000e+05
  3.5000000000e-02   2.7804437500e+05
  4.0000000000e-02   2.0705175000e+05
  4.5000000000e-02   1.4951818750e+05
  5.0000000000e-02   1.0648018750e+05
  5.5000000000e-02   7.7128000000e+04
  6.0000000000e-02   5.9280781250e+04
  6.5000000000e-02   4.9984218750e+04
  7.0000000000e-02   4.6123375000e+04
  7.5000000000e-02   4.4936218750e+04
  8.0000000000e-02   4.4354000000e+04
  8.5000000000e-02   4.3142937500e+04
  9.0000000000e-02   4.0855406250e+04
  9.5000000000e-02   3.7646890625e+04
  1.0000000000e-01   3.4018921875e+04
  1.0500000000e-01   3.0562609375e+04
  1.1000000000e-01   2.7757140625e+04
  1.1500000000e-01   2.5851234375e+04
  1.2000000000e-01   2.4837781250e+04
  1.2500000000e-01   2.4502406250e+04
  1.3000000000e-01   2.4517218750e+04
  1.3500000000e-01   2.4542484375e+04
  1.4000000000e-01   2.4311328125e+04
  1.4500000000e-01   2.3677250000e+04
  1.5000000000e-01   2.2620265625e+04
  1.5500000000e-01   2.1222359375e+04
  1.6000000000e-01   1.9622984375e+04
  1.6500000000e-01   1.7973359375e+04
  1.7000000000e-01   1.6400750000e+04
  1.7500000000e-01   1.4990984375e+04
  1.8000000000e-01   1.3787171875e+04
  1.8500000000e-01   1.2800609375e+04
  1.9000000000e-01   1.2025718750e+04
  1.9500000000e-01   1.1452515625e+04
  2.0000000000e-01   1.1071484375e+04
  2.0500000000e-01   1.0872039062e+04
  2.1000000000e-01   1.0835679688e+04
  2.1500000000e-01   1.0929257812e+04
  2.2000000000e-01   1.1102406250e+04
  2.2500000000e-01   1.1290937500e+04
  2.3000000000e-01   1.1426375000e+04
  2.3500000000e-01   1.1448882812e+04
  2.4000000000e-01   1.1319695312e+04
  2.4500000000e-01   1.1029171875e+04
  2.5000000000e-01   1.0597867188e+04
  2.5500000000e-01   1.0070531250e+04
  2.6000000000e-01   9.5048593750e+03
  2.6500000000e-01   8.9576914062e+03
  2.7000000000e-01   8.4733437500e+03
  2.7500000000e-01   8.0760937500e+03
  2.8000000000e-01   7.7687343750e+03
  2.8500000000e-01   7.5366210938e+03
  2.9000000000e-01   7.3554296875e+03
  2.9500000000e-01   7.1999101562e+03
  3.0000000000e-01   7.0507812500e+03
  3.0500000000e-01   6.8987343750e+03
  3.1000000000e-01   6.7441093750e+03
  3.1500000000e-01   6.5942578125e+03
  3.2000000000e-01   6.4586289062e+03
  3.2500000000e-01   6.3446796875e+03
  3.3000000000e-01   6.2553789062e+03
  3.3500000000e-01   6.1885820312e+03
  3.4000000000e-01   6.1385742188e+03
  3.4500000000e-01   6.0986171875e+03
  3.5000000000e-01   6.0631250000e+03
  3.5500000000e-01   6.0290937500e+03
  3.6000000000e-01   5.9958164062e+03
  3.6500000000e-01   5.9636250000e+03
  3.7000000000e-01   5.9320937500e+03
  3.7500000000e-01   5.8984492188e+03
  3.8000000000e-01   5.8574765625e+03
  3.8500000000e-01   5.8022695312e+03
  3.9000000000e-01   5.7264882812e+03
  3.9500000000e-01   5.6265625000e+03
  4.0000000000e-01   5.5038359375e+03
  4.0500000000e-01   5.3648984375e+03
  4.1000000000e-01   5.2209335938e+03
  4.1500000000e-01   5.0851757812e+03
  4.2000000000e-01   4.9699101562e+03
  4.2500000000e-01   4.8835312500e+03
  4.3000000000e-01   4.8285468750e+03
  4.3500000000e-01   4.8011523438e+03
  4.4000000000e-01   4.7924550781e+03
  4.4500000000e-01   4.7909121094e+03
  4.5000000000e-01   4.7854042969e+03
  4.5500000000e-01   4.7678242188e+03
  4.6000000000e-01   4.7349160156e+03
  4.6500000000e-01   4.6885156250e+03
  4.7000000000e-01   4.6345585938e+03
  4.7500000000e-01   4.5811152344e+03
  4.8000000000e-01   4.5360078125e+03
  4.8500000000e-01   4.5047617188e+03
  4.9000000000e-01   4.4894335938e+03
  4.9500000000e-01   4.4880781250e+03
  5.0000000000e-01   4.4956738281e+03
