# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 246 (original trajectory frame 246)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.7971150000e+05
  1.0000000000e-02   6.4686150000e+05
  1.5000000000e-02   5.9574725000e+05
  2.0000000000e-02   5.3125500000e+05
  2.5000000000e-02   4.5917675000e+05
  3.0000000000e-02   3.8541100000e+05
  3.5000000000e-02   3.1520675000e+05
  4.0000000000e-02   2.5259050000e+05
  4.5000000000e-02   2.0003637500e+05
  5.0000000000e-02   1.5842675000e+05
  5.5000000000e-02   1.2725518750e+05
  6.0000000000e-02   1.0501556250e+05
  6.5000000000e-02   8.9657312500e+04
  7.0000000000e-02   7.9033375000e+04
  7.5000000000e-02   7.1250750000e+04
  8.0000000000e-02   6.4881343750e+04
  8.5000000000e-02   5.9034375000e+04
  9.0000000000e-02   5.3302875000e+04
  9.5000000000e-02   4.7636312500e+04
  1.0000000000e-01   4.2184750000e+04
  1.0500000000e-01   3.7157796875e+04
  1.1000000000e-01   3.2723593750e+04
  1.1500000000e-01   2.8960500000e+04
  1.2000000000e-01   2.5853078125e+04
  1.2500000000e-01   2.3318046875e+04
  1.3000000000e-01   2.1242375000e+04
  1.3500000000e-01   1.9516671875e+04
  1.4000000000e-01   1.8055781250e+04
  1.4500000000e-01   1.6805390625e+04
  1.5000000000e-01   1.5735906250e+04
  1.5500000000e-01   1.4831539062e+04
  1.6000000000e-01   1.4079617188e+04
  1.6500000000e-01   1.3463750000e+04
  1.7000000000e-01   1.2963046875e+04
  1.7500000000e-01   1.2554023438e+04
  1.8000000000e-01   1.2214804688e+04
  1.8500000000e-01   1.1928054688e+04
  1.9000000000e-01   1.1681781250e+04
  1.9500000000e-01   1.1467960938e+04
  2.0000000000e-01   1.1280312500e+04
  2.0500000000e-01   1.1111664062e+04
  2.1000000000e-01   1.0953257812e+04
  2.1500000000e-01   1.0794984375e+04
  2.2000000000e-01   1.0627593750e+04
  2.2500000000e-01   1.0444429688e+04
  2.3000000000e-01   1.0243500000e+04
  2.3500000000e-01   1.0027351562e+04
  2.4000000000e-01   9.8028984375e+03
  2.4500000000e-01   9.5792421875e+03
  2.5000000000e-01   9.3656953125e+03
  2.5500000000e-01   9.1703828125e+03
  2.6000000000e-01   8.9985273438e+03
  2.6500000000e-01   8.8525976562e+03
  2.7000000000e-01   8.7319726562e+03
  2.7500000000e-01   8.6333046875e+03
  2.8000000000e-01   8.5508789062e+03
  2.8500000000e-01   8.4766445312e+03
  2.9000000000e-01   8.4008281250e+03
  2.9500000000e-01   8.3125937500e+03
  3.0000000000e-01   8.2009453125e+03
  3.0500000000e-01   8.0567929688e+03
  3.1000000000e-01   7.8744335938e+03
  3.1500000000e-01   7.6531992188e+03
  3.2000000000e-01   7.3981640625e+03
  3.2500000000e-01   7.1197851562e+03
  3.3000000000e-01   6.8325976562e+03
  3.3500000000e-01   6.5525195312e+03
  3.4000000000e-01   6.2942578125e+03
  3.4500000000e-01   6.0684726562e+03
  3.5000000000e-01   5.8802343750e+03
  3.5500000000e-01   5.7283125000e+03
  3.6000000000e-01   5.6061992188e+03
  3.6500000000e-01   5.5039375000e+03
  3.7000000000e-01   5.4107304688e+03
  3.7500000000e-01   5.3173164062e+03
  3.8000000000e-01   5.2179492188e+03
  3.8500000000e-01   5.1110742188e+03
  3.9000000000e-01   4.9990546875e+03
  3.9500000000e-01   4.8868437500e+03
  4.0000000000e-01   4.7802851562e+03
  4.0500000000e-01   4.6843398438e+03
  4.1000000000e-01   4.6017285156e+03
  4.1500000000e-01   4.5324804688e+03
  4.2000000000e-01   4.4742382812e+03
  4.2500000000e-01   4.4231015625e+03
  4.3000000000e-01   4.3747500000e+03
  4.3500000000e-01   4.3256503906e+03
  4.4000000000e-01   4.2735507812e+03
  4.4500000000e-01   4.2178007812e+03
  4.5000000000e-01   4.1590546875e+03
  4.5500000000e-01   4.0987109375e+03
  4.6000000000e-01   4.0384980469e+03
  4.6500000000e-01   3.9801796875e+03
  4.7000000000e-01   3.9254941406e+03
  4.7500000000e-01   3.8764121094e+03
  4.8000000000e-01   3.8351406250e+03
  4.8500000000e-01   3.8042128906e+03
  4.9000000000e-01   3.7860390625e+03
  4.9500000000e-01   3.7822343750e+03
  5.0000000000e-01   3.7929726562e+03
