# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 118 (original trajectory frame 118)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.3885550000e+05
  1.0000000000e-02   5.9750850000e+05
  1.5000000000e-02   5.3542625000e+05
  2.0000000000e-02   4.6107425000e+05
  2.5000000000e-02   3.8337525000e+05
  3.0000000000e-02   3.0989075000e+05
  3.5000000000e-02   2.4566975000e+05
  4.0000000000e-02   1.9294337500e+05
  4.5000000000e-02   1.5159450000e+05
  5.0000000000e-02   1.2010300000e+05
  5.5000000000e-02   9.6498875000e+04
  6.0000000000e-02   7.9042375000e+04
  6.5000000000e-02   6.6471750000e+04
  7.0000000000e-02   5.7891718750e+04
  7.5000000000e-02   5.2498718750e+04
  8.0000000000e-02   4.9369906250e+04
  8.5000000000e-02   4.7435468750e+04
  9.0000000000e-02   4.5645906250e+04
  9.5000000000e-02   4.3220750000e+04
  1.0000000000e-01   3.9842031250e+04
  1.0500000000e-01   3.5685906250e+04
  1.1000000000e-01   3.1277562500e+04
  1.1500000000e-01   2.7237812500e+04
  1.2000000000e-01   2.4030296875e+04
  1.2500000000e-01   2.1812093750e+04
  1.3000000000e-01   2.0428437500e+04
  1.3500000000e-01   1.9529062500e+04
  1.4000000000e-01   1.8737437500e+04
  1.4500000000e-01   1.7794453125e+04
  1.5000000000e-01   1.6623750000e+04
  1.5500000000e-01   1.5311312500e+04
  1.6000000000e-01   1.4027734375e+04
  1.6500000000e-01   1.2937468750e+04
  1.7000000000e-01   1.2136335938e+04
  1.7500000000e-01   1.1632734375e+04
  1.8000000000e-01   1.1367578125e+04
  1.8500000000e-01   1.1252062500e+04
  1.9000000000e-01   1.1202218750e+04
  1.9500000000e-01   1.1157640625e+04
  2.0000000000e-01   1.1083546875e+04
  2.0500000000e-01   1.0962820312e+04
  2.1000000000e-01   1.0787421875e+04
  2.1500000000e-01   1.0554210938e+04
  2.2000000000e-01   1.0265367188e+04
  2.2500000000e-01   9.9306718750e+03
  2.3000000000e-01   9.5678906250e+03
  2.3500000000e-01   9.1999062500e+03
  2.4000000000e-01   8.8493046875e+03
  2.4500000000e-01   8.5335312500e+03
  2.5000000000e-01   8.2617070312e+03
  2.5500000000e-01   8.0345781250e+03
  2.6000000000e-01   7.8464570312e+03
  2.6500000000e-01   7.6880507812e+03
  2.7000000000e-01   7.5484492188e+03
  2.7500000000e-01   7.4165820312e+03
  2.8000000000e-01   7.2824843750e+03
  2.8500000000e-01   7.1382929688e+03
  2.9000000000e-01   6.9799257812e+03
  2.9500000000e-01   6.8083867188e+03
  3.0000000000e-01   6.6300937500e+03
  3.0500000000e-01   6.4552187500e+03
  3.1000000000e-01   6.2948203125e+03
  3.1500000000e-01   6.1571484375e+03
  3.2000000000e-01   6.0446132812e+03
  3.2500000000e-01   5.9533789062e+03
  3.3000000000e-01   5.8754296875e+03
  3.3500000000e-01   5.8028906250e+03
  3.4000000000e-01   5.7322109375e+03
  3.4500000000e-01   5.6665976562e+03
  3.5000000000e-01   5.6145195312e+03
  3.5500000000e-01   5.5853320312e+03
  3.6000000000e-01   5.5831562500e+03
  3.6500000000e-01   5.6030664062e+03
  3.7000000000e-01   5.6309804688e+03
  3.7500000000e-01   5.6486367188e+03
  3.8000000000e-01   5.6418320312e+03
  3.8500000000e-01   5.6072812500e+03
  3.9000000000e-01   5.5555039062e+03
  3.9500000000e-01   5.5066171875e+03
  4.0000000000e-01   5.4810585938e+03
  4.0500000000e-01   5.4889414062e+03
  4.1000000000e-01   5.5231640625e+03
  4.1500000000e-01   5.5598437500e+03
  4.2000000000e-01   5.5668750000e+03
  4.2500000000e-01   5.5162812500e+03
  4.3000000000e-01   5.3962031250e+03
  4.3500000000e-01   5.2159531250e+03
  4.4000000000e-01   5.0031367188e+03
  4.4500000000e-01   4.7936523438e+03
  4.5000000000e-01   4.6193281250e+03
  4.5500000000e-01   4.4985703125e+03
  4.6000000000e-01   4.4331132812e+03
  4.6500000000e-01   4.4114882812e+03
  4.7000000000e-01   4.4160996094e+03
  4.7500000000e-01   4.4306914062e+03
  4.8000000000e-01   4.4441289062e+03
  4.8500000000e-01   4.4505507812e+03
  4.9000000000e-01   4.4464960938e+03
  4.9500000000e-01   4.4282050781e+03
  5.0000000000e-01   4.3908144531e+03
