# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 583 (original trajectory frame 583)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.4178450000e+05
  1.0000000000e-02   5.6819775000e+05
  1.5000000000e-02   4.6891175000e+05
  2.0000000000e-02   3.6881425000e+05
  2.5000000000e-02   2.8753987500e+05
  3.0000000000e-02   2.3336050000e+05
  3.5000000000e-02   2.0281175000e+05
  4.0000000000e-02   1.8536212500e+05
  4.5000000000e-02   1.7010875000e+05
  5.0000000000e-02   1.5092237500e+05
  5.5000000000e-02   1.2787012500e+05
  6.0000000000e-02   1.0505750000e+05
  6.5000000000e-02   8.6885562500e+04
  7.0000000000e-02   7.5145687500e+04
  7.5000000000e-02   6.8407531250e+04
  8.0000000000e-02   6.3520187500e+04
  8.5000000000e-02   5.7845218750e+04
  9.0000000000e-02   5.0698968750e+04
  9.5000000000e-02   4.3258968750e+04
  1.0000000000e-01   3.7300125000e+04
  1.0500000000e-01   3.3788953125e+04
  1.1000000000e-01   3.2268156250e+04
  1.1500000000e-01   3.1306453125e+04
  1.2000000000e-01   2.9542937500e+04
  1.2500000000e-01   2.6556218750e+04
  1.3000000000e-01   2.3013875000e+04
  1.3500000000e-01   2.0101500000e+04
  1.4000000000e-01   1.8692406250e+04
  1.4500000000e-01   1.8814046875e+04
  1.5000000000e-01   1.9701421875e+04
  1.5500000000e-01   2.0317515625e+04
  1.6000000000e-01   1.9958406250e+04
  1.6500000000e-01   1.8570859375e+04
  1.7000000000e-01   1.6648164062e+04
  1.7500000000e-01   1.4845953125e+04
  1.8000000000e-01   1.3596164062e+04
  1.8500000000e-01   1.2938945312e+04
  1.9000000000e-01   1.2616648438e+04
  1.9500000000e-01   1.2310335938e+04
  2.0000000000e-01   1.1844148438e+04
  2.0500000000e-01   1.1244992188e+04
  2.1000000000e-01   1.0659906250e+04
  2.1500000000e-01   1.0220484375e+04
  2.2000000000e-01   9.9512109375e+03
  2.2500000000e-01   9.7692265625e+03
  2.3000000000e-01   9.5548984375e+03
  2.3500000000e-01   9.2327265625e+03
  2.4000000000e-01   8.8104492188e+03
  2.4500000000e-01   8.3603476562e+03
  2.5000000000e-01   7.9661523438e+03
  2.5500000000e-01   7.6729921875e+03
  2.6000000000e-01   7.4705898438e+03
  2.6500000000e-01   7.3128242188e+03
  2.7000000000e-01   7.1550312500e+03
  2.7500000000e-01   6.9841289062e+03
  2.8000000000e-01   6.8239843750e+03
  2.8500000000e-01   6.7159335938e+03
  2.9000000000e-01   6.6893593750e+03
  2.9500000000e-01   6.7401992188e+03
  3.0000000000e-01   6.8300664062e+03
  3.0500000000e-01   6.9034687500e+03
  3.1000000000e-01   6.9126132812e+03
  3.1500000000e-01   6.8360625000e+03
  3.2000000000e-01   6.6825312500e+03
  3.2500000000e-01   6.4827695312e+03
  3.3000000000e-01   6.2750898438e+03
  3.3500000000e-01   6.0933906250e+03
  3.4000000000e-01   5.9598437500e+03
  3.4500000000e-01   5.8819023438e+03
  3.5000000000e-01   5.8519062500e+03
  3.5500000000e-01   5.8489140625e+03
  3.6000000000e-01   5.8446835938e+03
  3.6500000000e-01   5.8139609375e+03
  3.7000000000e-01   5.7452656250e+03
  3.7500000000e-01   5.6457382812e+03
  3.8000000000e-01   5.5366328125e+03
  3.8500000000e-01   5.4405429688e+03
  3.9000000000e-01   5.3687773438e+03
  3.9500000000e-01   5.3167929688e+03
  4.0000000000e-01   5.2710273438e+03
  4.0500000000e-01   5.2205820312e+03
  4.1000000000e-01   5.1653476562e+03
  4.1500000000e-01   5.1133632812e+03
  4.2000000000e-01   5.0705937500e+03
  4.2500000000e-01   5.0319257812e+03
  4.3000000000e-01   4.9823984375e+03
  4.3500000000e-01   4.9090000000e+03
  4.4000000000e-01   4.8143750000e+03
  4.4500000000e-01   4.7202753906e+03
  4.5000000000e-01   4.6560000000e+03
  4.5500000000e-01   4.6379882812e+03
  4.6000000000e-01   4.6552226562e+03
  4.6500000000e-01   4.6720234375e+03
  4.7000000000e-01   4.6482929688e+03
  4.7500000000e-01   4.5646250000e+03
  4.8000000000e-01   4.4353535156e+03
  4.8500000000e-01   4.3001445312e+03
  4.9000000000e-01   4.1995292969e+03
  4.9500000000e-01   4.1500000000e+03
  5.0000000000e-01   4.1349531250e+03
