# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 115 (original trajectory frame 115)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.0304800000e+05
  1.0000000000e-02   6.2131850000e+05
  1.5000000000e-02   5.0807100000e+05
  2.0000000000e-02   3.8883300000e+05
  2.5000000000e-02   2.8564250000e+05
  3.0000000000e-02   2.1083962500e+05
  3.5000000000e-02   1.6549125000e+05
  4.0000000000e-02   1.4227356250e+05
  4.5000000000e-02   1.3072725000e+05
  5.0000000000e-02   1.2212731250e+05
  5.5000000000e-02   1.1200887500e+05
  6.0000000000e-02   9.9966500000e+04
  6.5000000000e-02   8.7721375000e+04
  7.0000000000e-02   7.6995593750e+04
  7.5000000000e-02   6.8350843750e+04
  8.0000000000e-02   6.1242125000e+04
  8.5000000000e-02   5.4793437500e+04
  9.0000000000e-02   4.8543062500e+04
  9.5000000000e-02   4.2676562500e+04
  1.0000000000e-01   3.7734000000e+04
  1.0500000000e-01   3.4123796875e+04
  1.1000000000e-01   3.1804750000e+04
  1.1500000000e-01   3.0307187500e+04
  1.2000000000e-01   2.9004765625e+04
  1.2500000000e-01   2.7428718750e+04
  1.3000000000e-01   2.5441453125e+04
  1.3500000000e-01   2.3215109375e+04
  1.4000000000e-01   2.1077937500e+04
  1.4500000000e-01   1.9333023438e+04
  1.5000000000e-01   1.8133304688e+04
  1.5500000000e-01   1.7445039062e+04
  1.6000000000e-01   1.7089242188e+04
  1.6500000000e-01   1.6828625000e+04
  1.7000000000e-01   1.6462703125e+04
  1.7500000000e-01   1.5894898438e+04
  1.8000000000e-01   1.5148625000e+04
  1.8500000000e-01   1.4330132812e+04
  1.9000000000e-01   1.3562320312e+04
  1.9500000000e-01   1.2926093750e+04
  2.0000000000e-01   1.2439976562e+04
  2.0500000000e-01   1.2077242188e+04
  2.1000000000e-01   1.1800867188e+04
  2.1500000000e-01   1.1584570312e+04
  2.2000000000e-01   1.1407187500e+04
  2.2500000000e-01   1.1233851562e+04
  2.3000000000e-01   1.1007796875e+04
  2.3500000000e-01   1.0670070312e+04
  2.4000000000e-01   1.0197289062e+04
  2.4500000000e-01   9.6299531250e+03
  2.5000000000e-01   9.0659062500e+03
  2.5500000000e-01   8.6160468750e+03
  2.6000000000e-01   8.3462890625e+03
  2.6500000000e-01   8.2417382812e+03
  2.7000000000e-01   8.2160078125e+03
  2.7500000000e-01   8.1608359375e+03
  2.8000000000e-01   8.0067734375e+03
  2.8500000000e-01   7.7595703125e+03
  2.9000000000e-01   7.4926445312e+03
  2.9500000000e-01   7.3018906250e+03
  3.0000000000e-01   7.2496367188e+03
  3.0500000000e-01   7.3286562500e+03
  3.1000000000e-01   7.4644843750e+03
  3.1500000000e-01   7.5529531250e+03
  3.2000000000e-01   7.5117343750e+03
  3.2500000000e-01   7.3195312500e+03
  3.3000000000e-01   7.0237851562e+03
  3.3500000000e-01   6.7151210938e+03
  3.4000000000e-01   6.4819296875e+03
  3.4500000000e-01   6.3694570312e+03
  3.5000000000e-01   6.3621953125e+03
  3.5500000000e-01   6.3975234375e+03
  3.6000000000e-01   6.4014414062e+03
  3.6500000000e-01   6.3263046875e+03
  3.7000000000e-01   6.1718906250e+03
  3.7500000000e-01   5.9792460938e+03
  3.8000000000e-01   5.8043046875e+03
  3.8500000000e-01   5.6864375000e+03
  3.9000000000e-01   5.6297382812e+03
  3.9500000000e-01   5.6058281250e+03
  4.0000000000e-01   5.5738710938e+03
  4.0500000000e-01   5.5049023438e+03
  4.1000000000e-01   5.3960429688e+03
  4.1500000000e-01   5.2677890625e+03
  4.2000000000e-01   5.1480195312e+03
  4.2500000000e-01   5.0541718750e+03
  4.3000000000e-01   4.9843906250e+03
  4.3500000000e-01   4.9226054688e+03
  4.4000000000e-01   4.8524765625e+03
  4.4500000000e-01   4.7707070312e+03
  4.5000000000e-01   4.6900683594e+03
  4.5500000000e-01   4.6306074219e+03
  4.6000000000e-01   4.6046484375e+03
  4.6500000000e-01   4.6060898438e+03
  4.7000000000e-01   4.6109824219e+03
  4.7500000000e-01   4.5899921875e+03
  4.8000000000e-01   4.5246601562e+03
  4.8500000000e-01   4.4183144531e+03
  4.9000000000e-01   4.2946289062e+03
  4.9500000000e-01   4.1854179688e+03
  5.0000000000e-01   4.1148007812e+03
