# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 192 (original trajectory frame 192)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.3958900000e+05
  1.0000000000e-02   6.5504450000e+05
  1.5000000000e-02   5.3959675000e+05
  2.0000000000e-02   4.2042850000e+05
  2.5000000000e-02   3.1933987500e+05
  3.0000000000e-02   2.4652087500e+05
  3.5000000000e-02   2.0030275000e+05
  4.0000000000e-02   1.7173987500e+05
  4.5000000000e-02   1.5079012500e+05
  5.0000000000e-02   1.3082200000e+05
  5.5000000000e-02   1.0991856250e+05
  6.0000000000e-02   8.9503375000e+04
  6.5000000000e-02   7.1970406250e+04
  7.0000000000e-02   5.8887062500e+04
  7.5000000000e-02   5.0396218750e+04
  8.0000000000e-02   4.5563968750e+04
  8.5000000000e-02   4.3039656250e+04
  9.0000000000e-02   4.1570312500e+04
  9.5000000000e-02   4.0236812500e+04
  1.0000000000e-01   3.8511015625e+04
  1.0500000000e-01   3.6235484375e+04
  1.1000000000e-01   3.3554640625e+04
  1.1500000000e-01   3.0792187500e+04
  1.2000000000e-01   2.8288609375e+04
  1.2500000000e-01   2.6262796875e+04
  1.3000000000e-01   2.4747484375e+04
  1.3500000000e-01   2.3614703125e+04
  1.4000000000e-01   2.2655468750e+04
  1.4500000000e-01   2.1675843750e+04
  1.5000000000e-01   2.0571203125e+04
  1.5500000000e-01   1.9360703125e+04
  1.6000000000e-01   1.8169023438e+04
  1.6500000000e-01   1.7160484375e+04
  1.7000000000e-01   1.6451515625e+04
  1.7500000000e-01   1.6045398438e+04
  1.8000000000e-01   1.5827937500e+04
  1.8500000000e-01   1.5629031250e+04
  1.9000000000e-01   1.5312781250e+04
  1.9500000000e-01   1.4842507812e+04
  2.0000000000e-01   1.4283320312e+04
  2.0500000000e-01   1.3747437500e+04
  2.1000000000e-01   1.3319250000e+04
  2.1500000000e-01   1.3008562500e+04
  2.2000000000e-01   1.2753656250e+04
  2.2500000000e-01   1.2465421875e+04
  2.3000000000e-01   1.2080000000e+04
  2.3500000000e-01   1.1587234375e+04
  2.4000000000e-01   1.1021523438e+04
  2.4500000000e-01   1.0428507812e+04
  2.5000000000e-01   9.8355781250e+03
  2.5500000000e-01   9.2480312500e+03
  2.6000000000e-01   8.6698164062e+03
  2.6500000000e-01   8.1270039062e+03
  2.7000000000e-01   7.6685468750e+03
  2.7500000000e-01   7.3408554688e+03
  2.8000000000e-01   7.1556171875e+03
  2.8500000000e-01   7.0803906250e+03
  2.9000000000e-01   7.0619921875e+03
  2.9500000000e-01   7.0640312500e+03
  3.0000000000e-01   7.0857695312e+03
  3.0500000000e-01   7.1458476562e+03
  3.1000000000e-01   7.2453359375e+03
  3.1500000000e-01   7.3454882812e+03
  3.2000000000e-01   7.3834531250e+03
  3.2500000000e-01   7.3152460938e+03
  3.3000000000e-01   7.1507265625e+03
  3.3500000000e-01   6.9491953125e+03
  3.4000000000e-01   6.7783671875e+03
  3.4500000000e-01   6.6683085938e+03
  3.5000000000e-01   6.5970000000e+03
  3.5500000000e-01   6.5156875000e+03
  3.6000000000e-01   6.3910312500e+03
  3.6500000000e-01   6.2298242188e+03
  3.7000000000e-01   6.0696054688e+03
  3.7500000000e-01   5.9475390625e+03
  3.8000000000e-01   5.8750078125e+03
  3.8500000000e-01   5.8358281250e+03
  3.9000000000e-01   5.8044101562e+03
  3.9500000000e-01   5.7647382812e+03
  4.0000000000e-01   5.7148671875e+03
  4.0500000000e-01   5.6571757812e+03
  4.1000000000e-01   5.5871992188e+03
  4.1500000000e-01   5.4932500000e+03
  4.2000000000e-01   5.3669414062e+03
  4.2500000000e-01   5.2143164062e+03
  4.3000000000e-01   5.0564179688e+03
  4.3500000000e-01   4.9182773438e+03
  4.4000000000e-01   4.8146171875e+03
  4.4500000000e-01   4.7436250000e+03
  4.5000000000e-01   4.6929941406e+03
  4.5500000000e-01   4.6522382812e+03
  4.6000000000e-01   4.6210898438e+03
  4.6500000000e-01   4.6074218750e+03
  4.7000000000e-01   4.6170976562e+03
  4.7500000000e-01   4.6448632812e+03
  4.8000000000e-01   4.6738554688e+03
  4.8500000000e-01   4.6841914062e+03
  4.9000000000e-01   4.6640292969e+03
  4.9500000000e-01   4.6146171875e+03
  5.0000000000e-01   4.5466347656e+03
