# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 298 (original trajectory frame 298)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.7089950000e+05
  1.0000000000e-02   5.9806500000e+05
  1.5000000000e-02   4.9711300000e+05
  2.0000000000e-02   3.9057300000e+05
  2.5000000000e-02   2.9759725000e+05
  3.0000000000e-02   2.2856987500e+05
  3.5000000000e-02   1.8398000000e+05
  4.0000000000e-02   1.5733487500e+05
  4.5000000000e-02   1.3999600000e+05
  5.0000000000e-02   1.2537981250e+05
  5.5000000000e-02   1.1078581250e+05
  6.0000000000e-02   9.6717562500e+04
  6.5000000000e-02   8.4828125000e+04
  7.0000000000e-02   7.6030250000e+04
  7.5000000000e-02   6.9784750000e+04
  8.0000000000e-02   6.4618062500e+04
  8.5000000000e-02   5.9184000000e+04
  9.0000000000e-02   5.3042718750e+04
  9.5000000000e-02   4.6712375000e+04
  1.0000000000e-01   4.1123781250e+04
  1.0500000000e-01   3.6943046875e+04
  1.1000000000e-01   3.4210046875e+04
  1.1500000000e-01   3.2431781250e+04
  1.2000000000e-01   3.0962250000e+04
  1.2500000000e-01   2.9366343750e+04
  1.3000000000e-01   2.7560078125e+04
  1.3500000000e-01   2.5708765625e+04
  1.4000000000e-01   2.4019593750e+04
  1.4500000000e-01   2.2586781250e+04
  1.5000000000e-01   2.1363718750e+04
  1.5500000000e-01   2.0236968750e+04
  1.6000000000e-01   1.9120164062e+04
  1.6500000000e-01   1.8002789062e+04
  1.7000000000e-01   1.6938890625e+04
  1.7500000000e-01   1.6000492188e+04
  1.8000000000e-01   1.5232843750e+04
  1.8500000000e-01   1.4632640625e+04
  1.9000000000e-01   1.4153304688e+04
  1.9500000000e-01   1.3727015625e+04
  2.0000000000e-01   1.3293273438e+04
  2.0500000000e-01   1.2819796875e+04
  2.1000000000e-01   1.2308210938e+04
  2.1500000000e-01   1.1781140625e+04
  2.2000000000e-01   1.1258500000e+04
  2.2500000000e-01   1.0739984375e+04
  2.3000000000e-01   1.0208429688e+04
  2.3500000000e-01   9.6541484375e+03
  2.4000000000e-01   9.1035468750e+03
  2.4500000000e-01   8.6262890625e+03
  2.5000000000e-01   8.3090195312e+03
  2.5500000000e-01   8.2054960938e+03
  2.6000000000e-01   8.2947343750e+03
  2.6500000000e-01   8.4772343750e+03
  2.7000000000e-01   8.6162734375e+03
  2.7500000000e-01   8.6033789062e+03
  2.8000000000e-01   8.4083750000e+03
  2.8500000000e-01   8.0866757812e+03
  2.9000000000e-01   7.7410468750e+03
  2.9500000000e-01   7.4641718750e+03
  3.0000000000e-01   7.2961328125e+03
  3.0500000000e-01   7.2181835938e+03
  3.1000000000e-01   7.1788437500e+03
  3.1500000000e-01   7.1305937500e+03
  3.2000000000e-01   7.0529296875e+03
  3.2500000000e-01   6.9519570312e+03
  3.3000000000e-01   6.8436054688e+03
  3.3500000000e-01   6.7359531250e+03
  3.4000000000e-01   6.6230078125e+03
  3.4500000000e-01   6.4910781250e+03
  3.5000000000e-01   6.3305898438e+03
  3.5500000000e-01   6.1433671875e+03
  3.6000000000e-01   5.9420703125e+03
  3.6500000000e-01   5.7434140625e+03
  3.7000000000e-01   5.5613437500e+03
  3.7500000000e-01   5.4041796875e+03
  3.8000000000e-01   5.2757343750e+03
  3.8500000000e-01   5.1775937500e+03
  3.9000000000e-01   5.1098242188e+03
  3.9500000000e-01   5.0690820312e+03
  4.0000000000e-01   5.0463671875e+03
  4.0500000000e-01   5.0261718750e+03
  4.1000000000e-01   4.9894062500e+03
  4.1500000000e-01   4.9194960938e+03
  4.2000000000e-01   4.8095253906e+03
  4.2500000000e-01   4.6671464844e+03
  4.3000000000e-01   4.5144531250e+03
  4.3500000000e-01   4.3815273438e+03
  4.4000000000e-01   4.2954726562e+03
  4.4500000000e-01   4.2690585938e+03
  4.5000000000e-01   4.2941679688e+03
  4.5500000000e-01   4.3439726562e+03
  4.6000000000e-01   4.3832089844e+03
  4.6500000000e-01   4.3826601562e+03
  4.7000000000e-01   4.3308906250e+03
  4.7500000000e-01   4.2380996094e+03
  4.8000000000e-01   4.1303164062e+03
  4.8500000000e-01   4.0371523438e+03
  4.9000000000e-01   3.9791347656e+03
  4.9500000000e-01   3.9602929688e+03
  5.0000000000e-01   3.9686152344e+03
