# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 8 (original trajectory frame 8)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.4664250000e+05
  1.0000000000e-02   5.8192000000e+05
  1.5000000000e-02   4.9102525000e+05
  2.0000000000e-02   3.9323800000e+05
  2.5000000000e-02   3.0584400000e+05
  3.0000000000e-02   2.3935262500e+05
  3.5000000000e-02   1.9578450000e+05
  4.0000000000e-02   1.7021987500e+05
  4.5000000000e-02   1.5445862500e+05
  5.0000000000e-02   1.4095368750e+05
  5.5000000000e-02   1.2538481250e+05
  6.0000000000e-02   1.0719225000e+05
  6.5000000000e-02   8.8401750000e+04
  7.0000000000e-02   7.1705093750e+04
  7.5000000000e-02   5.8885281250e+04
  8.0000000000e-02   5.0179812500e+04
  8.5000000000e-02   4.4584843750e+04
  9.0000000000e-02   4.0657843750e+04
  9.5000000000e-02   3.7266781250e+04
  1.0000000000e-01   3.3934515625e+04
  1.0500000000e-01   3.0741515625e+04
  1.1000000000e-01   2.7986531250e+04
  1.1500000000e-01   2.5863062500e+04
  1.2000000000e-01   2.4320328125e+04
  1.2500000000e-01   2.3123671875e+04
  1.3000000000e-01   2.2016828125e+04
  1.3500000000e-01   2.0864609375e+04
  1.4000000000e-01   1.9699218750e+04
  1.4500000000e-01   1.8662640625e+04
  1.5000000000e-01   1.7896679688e+04
  1.5500000000e-01   1.7445453125e+04
  1.6000000000e-01   1.7217679688e+04
  1.6500000000e-01   1.7022304688e+04
  1.7000000000e-01   1.6654906250e+04
  1.7500000000e-01   1.5989648438e+04
  1.8000000000e-01   1.5032960938e+04
  1.8500000000e-01   1.3915125000e+04
  1.9000000000e-01   1.2825984375e+04
  1.9500000000e-01   1.1930914062e+04
  2.0000000000e-01   1.1307390625e+04
  2.0500000000e-01   1.0932898438e+04
  2.1000000000e-01   1.0720726562e+04
  2.1500000000e-01   1.0577328125e+04
  2.2000000000e-01   1.0444179688e+04
  2.2500000000e-01   1.0304851562e+04
  2.3000000000e-01   1.0163007812e+04
  2.3500000000e-01   1.0014460938e+04
  2.4000000000e-01   9.8383750000e+03
  2.4500000000e-01   9.6124453125e+03
  2.5000000000e-01   9.3377031250e+03
  2.5500000000e-01   9.0495468750e+03
  2.6000000000e-01   8.8032421875e+03
  2.6500000000e-01   8.6402187500e+03
  2.7000000000e-01   8.5588359375e+03
  2.7500000000e-01   8.5091406250e+03
  2.8000000000e-01   8.4180703125e+03
  2.8500000000e-01   8.2284218750e+03
  2.9000000000e-01   7.9289414062e+03
  2.9500000000e-01   7.5580625000e+03
  3.0000000000e-01   7.1814257812e+03
  3.0500000000e-01   6.8592851562e+03
  3.1000000000e-01   6.6218281250e+03
  3.1500000000e-01   6.4648945312e+03
  3.2000000000e-01   6.3615937500e+03
  3.2500000000e-01   6.2803437500e+03
  3.3000000000e-01   6.1972695312e+03
  3.3500000000e-01   6.0999296875e+03
  3.4000000000e-01   5.9852109375e+03
  3.4500000000e-01   5.8571484375e+03
  3.5000000000e-01   5.7260273438e+03
  3.5500000000e-01   5.6073281250e+03
  3.6000000000e-01   5.5175117188e+03
  3.6500000000e-01   5.4664335938e+03
  3.7000000000e-01   5.4507656250e+03
  3.7500000000e-01   5.4528867188e+03
  3.8000000000e-01   5.4476953125e+03
  3.8500000000e-01   5.4133945312e+03
  3.9000000000e-01   5.3404140625e+03
  3.9500000000e-01   5.2334726562e+03
  4.0000000000e-01   5.1064921875e+03
  4.0500000000e-01   4.9745976562e+03
  4.1000000000e-01   4.8484726562e+03
  4.1500000000e-01   4.7337617188e+03
  4.2000000000e-01   4.6338632812e+03
  4.2500000000e-01   4.5523750000e+03
  4.3000000000e-01   4.4925742188e+03
  4.3500000000e-01   4.4542968750e+03
  4.4000000000e-01   4.4310683594e+03
  4.4500000000e-01   4.4107128906e+03
  4.5000000000e-01   4.3797519531e+03
  4.5500000000e-01   4.3293164062e+03
  4.6000000000e-01   4.2591367188e+03
  4.6500000000e-01   4.1774414062e+03
  4.7000000000e-01   4.0970195312e+03
  4.7500000000e-01   4.0301503906e+03
  4.8000000000e-01   3.9844355469e+03
  4.8500000000e-01   3.9615058594e+03
  4.9000000000e-01   3.9576718750e+03
  4.9500000000e-01   3.9657910156e+03
  5.0000000000e-01   3.9772187500e+03
