# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 564 (original trajectory frame 564)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.2335500000e+05
  1.0000000000e-02   5.3861550000e+05
  1.5000000000e-02   4.2741875000e+05
  2.0000000000e-02   3.1908075000e+05
  2.5000000000e-02   2.3324562500e+05
  3.0000000000e-02   1.7470550000e+05
  3.5000000000e-02   1.3703356250e+05
  4.0000000000e-02   1.1079631250e+05
  4.5000000000e-02   9.0181500000e+04
  5.0000000000e-02   7.4442125000e+04
  5.5000000000e-02   6.4983125000e+04
  6.0000000000e-02   6.1727625000e+04
  6.5000000000e-02   6.1886250000e+04
  7.0000000000e-02   6.1556281250e+04
  7.5000000000e-02   5.8238312500e+04
  8.0000000000e-02   5.2059062500e+04
  8.5000000000e-02   4.5003093750e+04
  9.0000000000e-02   3.9141125000e+04
  9.5000000000e-02   3.5340156250e+04
  1.0000000000e-01   3.3187312500e+04
  1.0500000000e-01   3.1759937500e+04
  1.1000000000e-01   3.0393578125e+04
  1.1500000000e-01   2.8916625000e+04
  1.2000000000e-01   2.7429671875e+04
  1.2500000000e-01   2.6016562500e+04
  1.3000000000e-01   2.4651937500e+04
  1.3500000000e-01   2.3281953125e+04
  1.4000000000e-01   2.1912546875e+04
  1.4500000000e-01   2.0613171875e+04
  1.5000000000e-01   1.9462609375e+04
  1.5500000000e-01   1.8506828125e+04
  1.6000000000e-01   1.7744820312e+04
  1.6500000000e-01   1.7126351562e+04
  1.7000000000e-01   1.6556453125e+04
  1.7500000000e-01   1.5927718750e+04
  1.8000000000e-01   1.5180640625e+04
  1.8500000000e-01   1.4347179688e+04
  1.9000000000e-01   1.3527382812e+04
  1.9500000000e-01   1.2807296875e+04
  2.0000000000e-01   1.2189085938e+04
  2.0500000000e-01   1.1602437500e+04
  2.1000000000e-01   1.0989328125e+04
  2.1500000000e-01   1.0378859375e+04
  2.2000000000e-01   9.8770859375e+03
  2.2500000000e-01   9.5775234375e+03
  2.3000000000e-01   9.4770234375e+03
  2.3500000000e-01   9.4725781250e+03
  2.4000000000e-01   9.4383437500e+03
  2.4500000000e-01   9.3100390625e+03
  2.5000000000e-01   9.1055390625e+03
  2.5500000000e-01   8.8791640625e+03
  2.6000000000e-01   8.6638867188e+03
  2.6500000000e-01   8.4551093750e+03
  2.7000000000e-01   8.2385156250e+03
  2.7500000000e-01   8.0219531250e+03
  2.8000000000e-01   7.8351953125e+03
  2.8500000000e-01   7.7014882812e+03
  2.9000000000e-01   7.6131992188e+03
  2.9500000000e-01   7.5353515625e+03
  3.0000000000e-01   7.4312617188e+03
  3.0500000000e-01   7.2850937500e+03
  3.1000000000e-01   7.1042343750e+03
  3.1500000000e-01   6.9063906250e+03
  3.2000000000e-01   6.7065507812e+03
  3.2500000000e-01   6.5138125000e+03
  3.3000000000e-01   6.3345351562e+03
  3.3500000000e-01   6.1738007812e+03
  3.4000000000e-01   6.0342148438e+03
  3.4500000000e-01   5.9138281250e+03
  3.5000000000e-01   5.8073906250e+03
  3.5500000000e-01   5.7089609375e+03
  3.6000000000e-01   5.6137226562e+03
  3.6500000000e-01   5.5185390625e+03
  3.7000000000e-01   5.4231367188e+03
  3.7500000000e-01   5.3317695312e+03
  3.8000000000e-01   5.2532929688e+03
  3.8500000000e-01   5.1972343750e+03
  3.9000000000e-01   5.1681054688e+03
  3.9500000000e-01   5.1621015625e+03
  4.0000000000e-01   5.1684023438e+03
  4.0500000000e-01   5.1728984375e+03
  4.1000000000e-01   5.1619140625e+03
  4.1500000000e-01   5.1255625000e+03
  4.2000000000e-01   5.0621679688e+03
  4.2500000000e-01   4.9819765625e+03
  4.3000000000e-01   4.9045859375e+03
  4.3500000000e-01   4.8474687500e+03
  4.4000000000e-01   4.8118710938e+03
  4.4500000000e-01   4.7791914062e+03
  4.5000000000e-01   4.7244296875e+03
  4.5500000000e-01   4.6378867188e+03
  4.6000000000e-01   4.5355664062e+03
  4.6500000000e-01   4.4467187500e+03
  4.7000000000e-01   4.3882968750e+03
  4.7500000000e-01   4.3497539062e+03
  4.8000000000e-01   4.3038144531e+03
  4.8500000000e-01   4.2339140625e+03
  4.9000000000e-01   4.1516660156e+03
  4.9500000000e-01   4.0869531250e+03
  5.0000000000e-01   4.0589277344e+03
