# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 379 (original trajectory frame 379)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.5466700000e+05
  1.0000000000e-02   6.2011600000e+05
  1.5000000000e-02   5.6719700000e+05
  2.0000000000e-02   5.0191075000e+05
  2.5000000000e-02   4.3091750000e+05
  3.0000000000e-02   3.6040450000e+05
  3.5000000000e-02   2.9520012500e+05
  4.0000000000e-02   2.3834750000e+05
  4.5000000000e-02   1.9111612500e+05
  5.0000000000e-02   1.5335812500e+05
  5.5000000000e-02   1.2402750000e+05
  6.0000000000e-02   1.0167175000e+05
  6.5000000000e-02   8.4800312500e+04
  7.0000000000e-02   7.2076375000e+04
  7.5000000000e-02   6.2385531250e+04
  8.0000000000e-02   5.4831093750e+04
  8.5000000000e-02   4.8721812500e+04
  9.0000000000e-02   4.3568218750e+04
  9.5000000000e-02   3.9084562500e+04
  1.0000000000e-01   3.5168953125e+04
  1.0500000000e-01   3.1846421875e+04
  1.1000000000e-01   2.9184031250e+04
  1.1500000000e-01   2.7202156250e+04
  1.2000000000e-01   2.5815484375e+04
  1.2500000000e-01   2.4831796875e+04
  1.3000000000e-01   2.4000406250e+04
  1.3500000000e-01   2.3091250000e+04
  1.4000000000e-01   2.1967000000e+04
  1.4500000000e-01   2.0616343750e+04
  1.5000000000e-01   1.9138718750e+04
  1.5500000000e-01   1.7690859375e+04
  1.6000000000e-01   1.6419359375e+04
  1.6500000000e-01   1.5408851562e+04
  1.7000000000e-01   1.4663937500e+04
  1.7500000000e-01   1.4124210938e+04
  1.8000000000e-01   1.3700179688e+04
  1.8500000000e-01   1.3311328125e+04
  1.9000000000e-01   1.2909859375e+04
  1.9500000000e-01   1.2485500000e+04
  2.0000000000e-01   1.2054054688e+04
  2.0500000000e-01   1.1640445312e+04
  2.1000000000e-01   1.1264390625e+04
  2.1500000000e-01   1.0934148438e+04
  2.2000000000e-01   1.0647046875e+04
  2.2500000000e-01   1.0393109375e+04
  2.3000000000e-01   1.0159054688e+04
  2.3500000000e-01   9.9301796875e+03
  2.4000000000e-01   9.6918906250e+03
  2.4500000000e-01   9.4317500000e+03
  2.5000000000e-01   9.1429843750e+03
  2.5500000000e-01   8.8273750000e+03
  2.6000000000e-01   8.4956484375e+03
  2.6500000000e-01   8.1644453125e+03
  2.7000000000e-01   7.8497695312e+03
  2.7500000000e-01   7.5609570312e+03
  2.8000000000e-01   7.2972304688e+03
  2.8500000000e-01   7.0496796875e+03
  2.9000000000e-01   6.8071835938e+03
  2.9500000000e-01   6.5631601562e+03
  3.0000000000e-01   6.3196445312e+03
  3.0500000000e-01   6.0863750000e+03
  3.1000000000e-01   5.8759726562e+03
  3.1500000000e-01   5.6978476562e+03
  3.2000000000e-01   5.5545468750e+03
  3.2500000000e-01   5.4423554688e+03
  3.3000000000e-01   5.3552851562e+03
  3.3500000000e-01   5.2899179688e+03
  3.4000000000e-01   5.2475351562e+03
  3.4500000000e-01   5.2321523438e+03
  3.5000000000e-01   5.2458242188e+03
  3.5500000000e-01   5.2840078125e+03
  3.6000000000e-01   5.3344140625e+03
  3.6500000000e-01   5.3805351562e+03
  3.7000000000e-01   5.4084023438e+03
  3.7500000000e-01   5.4126914062e+03
  3.8000000000e-01   5.3988281250e+03
  3.8500000000e-01   5.3792890625e+03
  3.9000000000e-01   5.3657421875e+03
  3.9500000000e-01   5.3612265625e+03
  4.0000000000e-01   5.3566289062e+03
  4.0500000000e-01   5.3336640625e+03
  4.1000000000e-01   5.2733945312e+03
  4.1500000000e-01   5.1660859375e+03
  4.2000000000e-01   5.0175664062e+03
  4.2500000000e-01   4.8487128906e+03
  4.3000000000e-01   4.6881640625e+03
  4.3500000000e-01   4.5616152344e+03
  4.4000000000e-01   4.4824140625e+03
  4.4500000000e-01   4.4479687500e+03
  4.5000000000e-01   4.4424609375e+03
  4.5500000000e-01   4.4448339844e+03
  4.6000000000e-01   4.4373984375e+03
  4.6500000000e-01   4.4115195312e+03
  4.7000000000e-01   4.3682382812e+03
  4.7500000000e-01   4.3146933594e+03
  4.8000000000e-01   4.2585625000e+03
  4.8500000000e-01   4.2042460938e+03
  4.9000000000e-01   4.1518710938e+03
  4.9500000000e-01   4.0994863281e+03
  5.0000000000e-01   4.0463730469e+03
