# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 21 (original trajectory frame 21)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.4918850000e+05
  1.0000000000e-02   6.0964550000e+05
  1.5000000000e-02   5.4965425000e+05
  2.0000000000e-02   4.7684900000e+05
  2.5000000000e-02   3.9975075000e+05
  3.0000000000e-02   3.2625825000e+05
  3.5000000000e-02   2.6238650000e+05
  4.0000000000e-02   2.1154200000e+05
  4.5000000000e-02   1.7442725000e+05
  5.0000000000e-02   1.4946875000e+05
  5.5000000000e-02   1.3364756250e+05
  6.0000000000e-02   1.2342800000e+05
  6.5000000000e-02   1.1558918750e+05
  7.0000000000e-02   1.0777500000e+05
  7.5000000000e-02   9.8715250000e+04
  8.0000000000e-02   8.8143687500e+04
  8.5000000000e-02   7.6523406250e+04
  9.0000000000e-02   6.4692843750e+04
  9.5000000000e-02   5.3544156250e+04
  1.0000000000e-01   4.3793812500e+04
  1.0500000000e-01   3.5871718750e+04
  1.1000000000e-01   2.9904687500e+04
  1.1500000000e-01   2.5766171875e+04
  1.2000000000e-01   2.3152406250e+04
  1.2500000000e-01   2.1662640625e+04
  1.3000000000e-01   2.0869843750e+04
  1.3500000000e-01   2.0379843750e+04
  1.4000000000e-01   1.9877500000e+04
  1.4500000000e-01   1.9157609375e+04
  1.5000000000e-01   1.8138640625e+04
  1.5500000000e-01   1.6854343750e+04
  1.6000000000e-01   1.5424015625e+04
  1.6500000000e-01   1.4007843750e+04
  1.7000000000e-01   1.2757703125e+04
  1.7500000000e-01   1.1776992188e+04
  1.8000000000e-01   1.1098960938e+04
  1.8500000000e-01   1.0688046875e+04
  1.9000000000e-01   1.0460054688e+04
  1.9500000000e-01   1.0313078125e+04
  2.0000000000e-01   1.0157601562e+04
  2.0500000000e-01   9.9365390625e+03
  2.1000000000e-01   9.6321718750e+03
  2.1500000000e-01   9.2596796875e+03
  2.2000000000e-01   8.8533867188e+03
  2.2500000000e-01   8.4516523438e+03
  2.3000000000e-01   8.0854140625e+03
  2.3500000000e-01   7.7730351562e+03
  2.4000000000e-01   7.5206367188e+03
  2.4500000000e-01   7.3257734375e+03
  2.5000000000e-01   7.1810468750e+03
  2.5500000000e-01   7.0769101562e+03
  2.6000000000e-01   7.0023242188e+03
  2.6500000000e-01   6.9446484375e+03
  2.7000000000e-01   6.8900937500e+03
  2.7500000000e-01   6.8255273438e+03
  2.8000000000e-01   6.7411914062e+03
  2.8500000000e-01   6.6339726562e+03
  2.9000000000e-01   6.5091835938e+03
  2.9500000000e-01   6.3799140625e+03
  3.0000000000e-01   6.2639101562e+03
  3.0500000000e-01   6.1782031250e+03
  3.1000000000e-01   6.1335703125e+03
  3.1500000000e-01   6.1305703125e+03
  3.2000000000e-01   6.1585429688e+03
  3.2500000000e-01   6.1981171875e+03
  3.3000000000e-01   6.2266250000e+03
  3.3500000000e-01   6.2248085938e+03
  3.4000000000e-01   6.1822187500e+03
  3.4500000000e-01   6.1001562500e+03
  3.5000000000e-01   5.9904570312e+03
  3.5500000000e-01   5.8711601562e+03
  3.6000000000e-01   5.7601640625e+03
  3.6500000000e-01   5.6691640625e+03
  3.7000000000e-01   5.6001679688e+03
  3.7500000000e-01   5.5454492188e+03
  3.8000000000e-01   5.4911250000e+03
  3.8500000000e-01   5.4228515625e+03
  3.9000000000e-01   5.3315390625e+03
  3.9500000000e-01   5.2170664062e+03
  4.0000000000e-01   5.0887890625e+03
  4.0500000000e-01   4.9624882812e+03
  4.1000000000e-01   4.8553867188e+03
  4.1500000000e-01   4.7807890625e+03
  4.2000000000e-01   4.7441992188e+03
  4.2500000000e-01   4.7420585938e+03
  4.3000000000e-01   4.7634453125e+03
  4.3500000000e-01   4.7934492188e+03
  4.4000000000e-01   4.8172578125e+03
  4.4500000000e-01   4.8235820312e+03
  4.5000000000e-01   4.8061601562e+03
  4.5500000000e-01   4.7641132812e+03
  4.6000000000e-01   4.7005195312e+03
  4.6500000000e-01   4.6210917969e+03
  4.7000000000e-01   4.5324511719e+03
  4.7500000000e-01   4.4412031250e+03
  4.8000000000e-01   4.3532539062e+03
  4.8500000000e-01   4.2730878906e+03
  4.9000000000e-01   4.2032968750e+03
  4.9500000000e-01   4.1440761719e+03
  5.0000000000e-01   4.0928320312e+03
