# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 10 (original trajectory frame 10)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.3216400000e+05
  1.0000000000e-02   5.7804500000e+05
  1.5000000000e-02   4.9936800000e+05
  2.0000000000e-02   4.0999475000e+05
  2.5000000000e-02   3.2371075000e+05
  3.0000000000e-02   2.5095975000e+05
  3.5000000000e-02   1.9693887500e+05
  4.0000000000e-02   1.6149125000e+05
  4.5000000000e-02   1.4052518750e+05
  5.0000000000e-02   1.2823525000e+05
  5.5000000000e-02   1.1924556250e+05
  6.0000000000e-02   1.1001112500e+05
  6.5000000000e-02   9.9203125000e+04
  7.0000000000e-02   8.7236937500e+04
  7.5000000000e-02   7.5370562500e+04
  8.0000000000e-02   6.4832062500e+04
  8.5000000000e-02   5.6284343750e+04
  9.0000000000e-02   4.9721906250e+04
  9.5000000000e-02   4.4677593750e+04
  1.0000000000e-01   4.0545906250e+04
  1.0500000000e-01   3.6847312500e+04
  1.1000000000e-01   3.3342734375e+04
  1.1500000000e-01   3.0013328125e+04
  1.2000000000e-01   2.6958265625e+04
  1.2500000000e-01   2.4289000000e+04
  1.3000000000e-01   2.2060000000e+04
  1.3500000000e-01   2.0246984375e+04
  1.4000000000e-01   1.8763476562e+04
  1.4500000000e-01   1.7496242188e+04
  1.5000000000e-01   1.6343273438e+04
  1.5500000000e-01   1.5246210938e+04
  1.6000000000e-01   1.4204578125e+04
  1.6500000000e-01   1.3268460938e+04
  1.7000000000e-01   1.2510593750e+04
  1.7500000000e-01   1.1986429688e+04
  1.8000000000e-01   1.1701000000e+04
  1.8500000000e-01   1.1597078125e+04
  1.9000000000e-01   1.1572890625e+04
  1.9500000000e-01   1.1520960938e+04
  2.0000000000e-01   1.1369718750e+04
  2.0500000000e-01   1.1107328125e+04
  2.1000000000e-01   1.0776750000e+04
  2.1500000000e-01   1.0447382812e+04
  2.2000000000e-01   1.0178437500e+04
  2.2500000000e-01   9.9936484375e+03
  2.3000000000e-01   9.8775390625e+03
  2.3500000000e-01   9.7917500000e+03
  2.4000000000e-01   9.6990390625e+03
  2.4500000000e-01   9.5810156250e+03
  2.5000000000e-01   9.4406093750e+03
  2.5500000000e-01   9.2917890625e+03
  2.6000000000e-01   9.1443984375e+03
  2.6500000000e-01   8.9946406250e+03
  2.7000000000e-01   8.8261250000e+03
  2.7500000000e-01   8.6197617188e+03
  2.8000000000e-01   8.3658710938e+03
  2.8500000000e-01   8.0711015625e+03
  2.9000000000e-01   7.7571054688e+03
  2.9500000000e-01   7.4523515625e+03
  3.0000000000e-01   7.1820351562e+03
  3.0500000000e-01   6.9606757812e+03
  3.1000000000e-01   6.7899531250e+03
  3.1500000000e-01   6.6614882812e+03
  3.2000000000e-01   6.5616445312e+03
  3.2500000000e-01   6.4763515625e+03
  3.3000000000e-01   6.3943203125e+03
  3.3500000000e-01   6.3084804688e+03
  3.4000000000e-01   6.2157226562e+03
  3.4500000000e-01   6.1161679688e+03
  3.5000000000e-01   6.0117382812e+03
  3.5500000000e-01   5.9048007812e+03
  3.6000000000e-01   5.7971250000e+03
  3.6500000000e-01   5.6897500000e+03
  3.7000000000e-01   5.5833125000e+03
  3.7500000000e-01   5.4787500000e+03
  3.8000000000e-01   5.3774726562e+03
  3.8500000000e-01   5.2806796875e+03
  3.9000000000e-01   5.1880468750e+03
  3.9500000000e-01   5.0968906250e+03
  4.0000000000e-01   5.0028828125e+03
  4.0500000000e-01   4.9020859375e+03
  4.1000000000e-01   4.7937695312e+03
  4.1500000000e-01   4.6823125000e+03
  4.2000000000e-01   4.5764238281e+03
  4.2500000000e-01   4.4859785156e+03
  4.3000000000e-01   4.4175996094e+03
  4.3500000000e-01   4.3711738281e+03
  4.4000000000e-01   4.3393691406e+03
  4.4500000000e-01   4.3104609375e+03
  4.5000000000e-01   4.2732265625e+03
  4.5500000000e-01   4.2213984375e+03
  4.6000000000e-01   4.1556464844e+03
  4.6500000000e-01   4.0822148438e+03
  4.7000000000e-01   4.0092382812e+03
  4.7500000000e-01   3.9426210938e+03
  4.8000000000e-01   3.8838574219e+03
  4.8500000000e-01   3.8305957031e+03
  4.9000000000e-01   3.7791250000e+03
  4.9500000000e-01   3.7275781250e+03
  5.0000000000e-01   3.6776406250e+03
