# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 517 (original trajectory frame 517)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.6910050000e+05
  1.0000000000e-02   6.5529450000e+05
  1.5000000000e-02   5.1558450000e+05
  2.0000000000e-02   3.8954650000e+05
  2.5000000000e-02   2.9428312500e+05
  3.0000000000e-02   2.2716225000e+05
  3.5000000000e-02   1.7966987500e+05
  4.0000000000e-02   1.4648362500e+05
  4.5000000000e-02   1.2502337500e+05
  5.0000000000e-02   1.1202037500e+05
  5.5000000000e-02   1.0323062500e+05
  6.0000000000e-02   9.5555062500e+04
  6.5000000000e-02   8.7951875000e+04
  7.0000000000e-02   8.0451687500e+04
  7.5000000000e-02   7.3143781250e+04
  8.0000000000e-02   6.6117281250e+04
  8.5000000000e-02   5.9613625000e+04
  9.0000000000e-02   5.3784968750e+04
  9.5000000000e-02   4.8498687500e+04
  1.0000000000e-01   4.3574187500e+04
  1.0500000000e-01   3.9088125000e+04
  1.1000000000e-01   3.5300390625e+04
  1.1500000000e-01   3.2347687500e+04
  1.2000000000e-01   3.0108031250e+04
  1.2500000000e-01   2.8311265625e+04
  1.3000000000e-01   2.6703984375e+04
  1.3500000000e-01   2.5144406250e+04
  1.4000000000e-01   2.3615265625e+04
  1.4500000000e-01   2.2159015625e+04
  1.5000000000e-01   2.0801515625e+04
  1.5500000000e-01   1.9568000000e+04
  1.6000000000e-01   1.8545343750e+04
  1.6500000000e-01   1.7829257812e+04
  1.7000000000e-01   1.7357742188e+04
  1.7500000000e-01   1.6876046875e+04
  1.8000000000e-01   1.6152875000e+04
  1.8500000000e-01   1.5205640625e+04
  1.9000000000e-01   1.4257007812e+04
  1.9500000000e-01   1.3509859375e+04
  2.0000000000e-01   1.3029523438e+04
  2.0500000000e-01   1.2795828125e+04
  2.1000000000e-01   1.2738632812e+04
  2.1500000000e-01   1.2698328125e+04
  2.2000000000e-01   1.2464476562e+04
  2.2500000000e-01   1.1938429688e+04
  2.3000000000e-01   1.1225375000e+04
  2.3500000000e-01   1.0518273438e+04
  2.4000000000e-01   9.9279609375e+03
  2.4500000000e-01   9.4668515625e+03
  2.5000000000e-01   9.1422539062e+03
  2.5500000000e-01   8.9726015625e+03
  2.6000000000e-01   8.9107890625e+03
  2.6500000000e-01   8.8343203125e+03
  2.7000000000e-01   8.6525468750e+03
  2.7500000000e-01   8.3892226562e+03
  2.8000000000e-01   8.1308046875e+03
  2.8500000000e-01   7.9237500000e+03
  2.9000000000e-01   7.7521171875e+03
  2.9500000000e-01   7.5914726562e+03
  3.0000000000e-01   7.4415234375e+03
  3.0500000000e-01   7.3053203125e+03
  3.1000000000e-01   7.1681562500e+03
  3.1500000000e-01   7.0133789062e+03
  3.2000000000e-01   6.8475429688e+03
  3.2500000000e-01   6.7014023438e+03
  3.3000000000e-01   6.6079609375e+03
  3.3500000000e-01   6.5787929688e+03
  3.4000000000e-01   6.5906171875e+03
  3.4500000000e-01   6.5905468750e+03
  3.5000000000e-01   6.5231718750e+03
  3.5500000000e-01   6.3660156250e+03
  3.6000000000e-01   6.1470156250e+03
  3.6500000000e-01   5.9272421875e+03
  3.7000000000e-01   5.7606640625e+03
  3.7500000000e-01   5.6613437500e+03
  3.8000000000e-01   5.6051601562e+03
  3.8500000000e-01   5.5621640625e+03
  3.9000000000e-01   5.5263203125e+03
  3.9500000000e-01   5.5112968750e+03
  4.0000000000e-01   5.5231757812e+03
  4.0500000000e-01   5.5486328125e+03
  4.1000000000e-01   5.5727304688e+03
  4.1500000000e-01   5.5944609375e+03
  4.2000000000e-01   5.6160468750e+03
  4.2500000000e-01   5.6266367188e+03
  4.3000000000e-01   5.6100468750e+03
  4.3500000000e-01   5.5645351562e+03
  4.4000000000e-01   5.5026601562e+03
  4.4500000000e-01   5.4338046875e+03
  4.5000000000e-01   5.3594648438e+03
  4.5500000000e-01   5.2855468750e+03
  4.6000000000e-01   5.2242851562e+03
  4.6500000000e-01   5.1796367188e+03
  4.7000000000e-01   5.1436640625e+03
  4.7500000000e-01   5.1119511719e+03
  4.8000000000e-01   5.0886992188e+03
  4.8500000000e-01   5.0676816406e+03
  4.9000000000e-01   5.0221035156e+03
  4.9500000000e-01   4.9297968750e+03
  5.0000000000e-01   4.8027734375e+03
