# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 132 (original trajectory frame 132)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.0742050000e+05
  1.0000000000e-02   6.2253525000e+05
  1.5000000000e-02   5.0514550000e+05
  2.0000000000e-02   3.8158600000e+05
  2.5000000000e-02   2.7404825000e+05
  3.0000000000e-02   1.9454650000e+05
  3.5000000000e-02   1.4402718750e+05
  4.0000000000e-02   1.1581662500e+05
  4.5000000000e-02   1.0081375000e+05
  5.0000000000e-02   9.1603125000e+04
  5.5000000000e-02   8.4081937500e+04
  6.0000000000e-02   7.6904062500e+04
  6.5000000000e-02   7.0040000000e+04
  7.0000000000e-02   6.3673343750e+04
  7.5000000000e-02   5.7866312500e+04
  8.0000000000e-02   5.2706937500e+04
  8.5000000000e-02   4.8422218750e+04
  9.0000000000e-02   4.5234437500e+04
  9.5000000000e-02   4.3102875000e+04
  1.0000000000e-01   4.1622156250e+04
  1.0500000000e-01   4.0194437500e+04
  1.1000000000e-01   3.8336718750e+04
  1.1500000000e-01   3.5889546875e+04
  1.2000000000e-01   3.3005250000e+04
  1.2500000000e-01   2.9977375000e+04
  1.3000000000e-01   2.7067812500e+04
  1.3500000000e-01   2.4440156250e+04
  1.4000000000e-01   2.2184546875e+04
  1.4500000000e-01   2.0352421875e+04
  1.5000000000e-01   1.8950414062e+04
  1.5500000000e-01   1.7913445312e+04
  1.6000000000e-01   1.7111476562e+04
  1.6500000000e-01   1.6410914062e+04
  1.7000000000e-01   1.5747937500e+04
  1.7500000000e-01   1.5150890625e+04
  1.8000000000e-01   1.4690031250e+04
  1.8500000000e-01   1.4394148438e+04
  1.9000000000e-01   1.4201320312e+04
  1.9500000000e-01   1.3981906250e+04
  2.0000000000e-01   1.3611257812e+04
  2.0500000000e-01   1.3037585938e+04
  2.1000000000e-01   1.2301000000e+04
  2.1500000000e-01   1.1502625000e+04
  2.2000000000e-01   1.0753781250e+04
  2.2500000000e-01   1.0136273438e+04
  2.3000000000e-01   9.6857695312e+03
  2.3500000000e-01   9.3919062500e+03
  2.4000000000e-01   9.2074804688e+03
  2.4500000000e-01   9.0664375000e+03
  2.5000000000e-01   8.9095312500e+03
  2.5500000000e-01   8.7095234375e+03
  2.6000000000e-01   8.4786914062e+03
  2.6500000000e-01   8.2520078125e+03
  2.7000000000e-01   8.0556406250e+03
  2.7500000000e-01   7.8858828125e+03
  2.8000000000e-01   7.7140898438e+03
  2.8500000000e-01   7.5130585938e+03
  2.9000000000e-01   7.2815351562e+03
  2.9500000000e-01   7.0451601562e+03
  3.0000000000e-01   6.8354765625e+03
  3.0500000000e-01   6.6669960938e+03
  3.1000000000e-01   6.5334804688e+03
  3.1500000000e-01   6.4244921875e+03
  3.2000000000e-01   6.3440273438e+03
  3.2500000000e-01   6.3105898438e+03
  3.3000000000e-01   6.3366953125e+03
  3.3500000000e-01   6.4064765625e+03
  3.4000000000e-01   6.4732304688e+03
  3.4500000000e-01   6.4829101562e+03
  3.5000000000e-01   6.4063281250e+03
  3.5500000000e-01   6.2557265625e+03
  3.6000000000e-01   6.0738398438e+03
  3.6500000000e-01   5.9056796875e+03
  3.7000000000e-01   5.7755156250e+03
  3.7500000000e-01   5.6831367188e+03
  3.8000000000e-01   5.6167656250e+03
  3.8500000000e-01   5.5675273438e+03
  3.9000000000e-01   5.5329804688e+03
  3.9500000000e-01   5.5107890625e+03
  4.0000000000e-01   5.4927656250e+03
  4.0500000000e-01   5.4674960938e+03
  4.1000000000e-01   5.4292734375e+03
  4.1500000000e-01   5.3835039062e+03
  4.2000000000e-01   5.3421601562e+03
  4.2500000000e-01   5.3118906250e+03
  4.3000000000e-01   5.2858359375e+03
  4.3500000000e-01   5.2465859375e+03
  4.4000000000e-01   5.1791640625e+03
  4.4500000000e-01   5.0831445312e+03
  4.5000000000e-01   4.9747050781e+03
  4.5500000000e-01   4.8772812500e+03
  4.6000000000e-01   4.8088242188e+03
  4.6500000000e-01   4.7743769531e+03
  4.7000000000e-01   4.7677968750e+03
  4.7500000000e-01   4.7789316406e+03
  4.8000000000e-01   4.7988789062e+03
  4.8500000000e-01   4.8204765625e+03
  4.9000000000e-01   4.8358535156e+03
  4.9500000000e-01   4.8351640625e+03
  5.0000000000e-01   4.8088886719e+03
