# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 405 (original trajectory frame 405)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.7792500000e+05
  1.0000000000e-02   6.0567275000e+05
  1.5000000000e-02   5.0938175000e+05
  2.0000000000e-02   4.1202250000e+05
  2.5000000000e-02   3.2888725000e+05
  3.0000000000e-02   2.6482612500e+05
  3.5000000000e-02   2.1767275000e+05
  4.0000000000e-02   1.8327125000e+05
  4.5000000000e-02   1.5820087500e+05
  5.0000000000e-02   1.3976775000e+05
  5.5000000000e-02   1.2531118750e+05
  6.0000000000e-02   1.1246881250e+05
  6.5000000000e-02   1.0003812500e+05
  7.0000000000e-02   8.8223062500e+04
  7.5000000000e-02   7.7837562500e+04
  8.0000000000e-02   6.9275093750e+04
  8.5000000000e-02   6.2195281250e+04
  9.0000000000e-02   5.5979750000e+04
  9.5000000000e-02   5.0281625000e+04
  1.0000000000e-01   4.5137781250e+04
  1.0500000000e-01   4.0718437500e+04
  1.1000000000e-01   3.7098375000e+04
  1.1500000000e-01   3.4215640625e+04
  1.2000000000e-01   3.1903593750e+04
  1.2500000000e-01   2.9896953125e+04
  1.3000000000e-01   2.7881875000e+04
  1.3500000000e-01   2.5654390625e+04
  1.4000000000e-01   2.3274921875e+04
  1.4500000000e-01   2.1029078125e+04
  1.5000000000e-01   1.9192046875e+04
  1.5500000000e-01   1.7815664062e+04
  1.6000000000e-01   1.6736726562e+04
  1.6500000000e-01   1.5761929688e+04
  1.7000000000e-01   1.4818484375e+04
  1.7500000000e-01   1.3938140625e+04
  1.8000000000e-01   1.3149882812e+04
  1.8500000000e-01   1.2429976562e+04
  1.9000000000e-01   1.1745539062e+04
  1.9500000000e-01   1.1106359375e+04
  2.0000000000e-01   1.0549703125e+04
  2.0500000000e-01   1.0088570312e+04
  2.1000000000e-01   9.6971953125e+03
  2.1500000000e-01   9.3495195312e+03
  2.2000000000e-01   9.0539648438e+03
  2.2500000000e-01   8.8394648438e+03
  2.3000000000e-01   8.7139218750e+03
  2.3500000000e-01   8.6467773438e+03
  2.4000000000e-01   8.5916250000e+03
  2.4500000000e-01   8.5171445312e+03
  2.5000000000e-01   8.4155507812e+03
  2.5500000000e-01   8.2907929688e+03
  2.6000000000e-01   8.1471445312e+03
  2.6500000000e-01   7.9881015625e+03
  2.7000000000e-01   7.8167968750e+03
  2.7500000000e-01   7.6336679688e+03
  2.8000000000e-01   7.4356171875e+03
  2.8500000000e-01   7.2208164062e+03
  2.9000000000e-01   6.9919140625e+03
  2.9500000000e-01   6.7516093750e+03
  3.0000000000e-01   6.4972382812e+03
  3.0500000000e-01   6.2253554688e+03
  3.1000000000e-01   5.9450468750e+03
  3.1500000000e-01   5.6841875000e+03
  3.2000000000e-01   5.4757890625e+03
  3.2500000000e-01   5.3352460938e+03
  3.3000000000e-01   5.2495468750e+03
  3.3500000000e-01   5.1892148438e+03
  3.4000000000e-01   5.1309921875e+03
  3.4500000000e-01   5.0707265625e+03
  3.5000000000e-01   5.0187773438e+03
  3.5500000000e-01   4.9858281250e+03
  3.6000000000e-01   4.9736523438e+03
  3.6500000000e-01   4.9756289062e+03
  3.7000000000e-01   4.9831093750e+03
  3.7500000000e-01   4.9892851562e+03
  3.8000000000e-01   4.9898085938e+03
  3.8500000000e-01   4.9815058594e+03
  3.9000000000e-01   4.9640820312e+03
  3.9500000000e-01   4.9423925781e+03
  4.0000000000e-01   4.9253242188e+03
  4.0500000000e-01   4.9192617188e+03
  4.1000000000e-01   4.9228359375e+03
  4.1500000000e-01   4.9298320312e+03
  4.2000000000e-01   4.9395546875e+03
  4.2500000000e-01   4.9620234375e+03
  4.3000000000e-01   5.0089453125e+03
  4.3500000000e-01   5.0779960938e+03
  4.4000000000e-01   5.1492695312e+03
  4.4500000000e-01   5.2004257812e+03
  4.5000000000e-01   5.2251640625e+03
  4.5500000000e-01   5.2326875000e+03
  4.6000000000e-01   5.2289140625e+03
  4.6500000000e-01   5.2033750000e+03
  4.7000000000e-01   5.1397421875e+03
  4.7500000000e-01   5.0385429688e+03
  4.8000000000e-01   4.9217695312e+03
  4.8500000000e-01   4.8120117188e+03
  4.9000000000e-01   4.7106152344e+03
  4.9500000000e-01   4.6026972656e+03
  5.0000000000e-01   4.4827597656e+03
