# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 585 (original trajectory frame 585)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   8.1376850000e+05
  1.0000000000e-02   6.8956575000e+05
  1.5000000000e-02   5.3130275000e+05
  2.0000000000e-02   3.8528525000e+05
  2.5000000000e-02   2.8054737500e+05
  3.0000000000e-02   2.2112187500e+05
  3.5000000000e-02   1.9287137500e+05
  4.0000000000e-02   1.7714837500e+05
  4.5000000000e-02   1.6154493750e+05
  5.0000000000e-02   1.4276781250e+05
  5.5000000000e-02   1.2328618750e+05
  6.0000000000e-02   1.0648731250e+05
  6.5000000000e-02   9.3877437500e+04
  7.0000000000e-02   8.4851656250e+04
  7.5000000000e-02   7.7761531250e+04
  8.0000000000e-02   7.1038312500e+04
  8.5000000000e-02   6.3894062500e+04
  9.0000000000e-02   5.6533625000e+04
  9.5000000000e-02   4.9836218750e+04
  1.0000000000e-01   4.4638593750e+04
  1.0500000000e-01   4.1076375000e+04
  1.1000000000e-01   3.8499906250e+04
  1.1500000000e-01   3.6021531250e+04
  1.2000000000e-01   3.3187640625e+04
  1.2500000000e-01   3.0198031250e+04
  1.3000000000e-01   2.7567875000e+04
  1.3500000000e-01   2.5635937500e+04
  1.4000000000e-01   2.4355593750e+04
  1.4500000000e-01   2.3443890625e+04
  1.5000000000e-01   2.2628250000e+04
  1.5500000000e-01   2.1764421875e+04
  1.6000000000e-01   2.0818242188e+04
  1.6500000000e-01   1.9828164062e+04
  1.7000000000e-01   1.8889312500e+04
  1.7500000000e-01   1.8107539062e+04
  1.8000000000e-01   1.7511257812e+04
  1.8500000000e-01   1.7003078125e+04
  1.9000000000e-01   1.6425703125e+04
  1.9500000000e-01   1.5693585938e+04
  2.0000000000e-01   1.4860375000e+04
  2.0500000000e-01   1.4063343750e+04
  2.1000000000e-01   1.3413703125e+04
  2.1500000000e-01   1.2938320312e+04
  2.2000000000e-01   1.2590085938e+04
  2.2500000000e-01   1.2270445312e+04
  2.3000000000e-01   1.1839820312e+04
  2.3500000000e-01   1.1164492188e+04
  2.4000000000e-01   1.0226988281e+04
  2.4500000000e-01   9.2149960938e+03
  2.5000000000e-01   8.4560351562e+03
  2.5500000000e-01   8.1899687500e+03
  2.6000000000e-01   8.3583242188e+03
  2.6500000000e-01   8.6220117188e+03
  2.7000000000e-01   8.6223593750e+03
  2.7500000000e-01   8.2625585938e+03
  2.8000000000e-01   7.7570664062e+03
  2.8500000000e-01   7.4154296875e+03
  2.9000000000e-01   7.3727031250e+03
  2.9500000000e-01   7.5066445312e+03
  3.0000000000e-01   7.5848750000e+03
  3.0500000000e-01   7.4747695312e+03
  3.1000000000e-01   7.2260468750e+03
  3.1500000000e-01   6.9870742188e+03
  3.2000000000e-01   6.8664609375e+03
  3.2500000000e-01   6.8649960938e+03
  3.3000000000e-01   6.9064570312e+03
  3.3500000000e-01   6.9086757812e+03
  3.4000000000e-01   6.8322656250e+03
  3.4500000000e-01   6.6901484375e+03
  3.5000000000e-01   6.5308203125e+03
  3.5500000000e-01   6.4083281250e+03
  3.6000000000e-01   6.3493281250e+03
  3.6500000000e-01   6.3354414062e+03
  3.7000000000e-01   6.3187421875e+03
  3.7500000000e-01   6.2636914062e+03
  3.8000000000e-01   6.1786250000e+03
  3.8500000000e-01   6.1045117188e+03
  3.9000000000e-01   6.0709921875e+03
  3.9500000000e-01   6.0638242188e+03
  4.0000000000e-01   6.0369453125e+03
  4.0500000000e-01   5.9560078125e+03
  4.1000000000e-01   5.8293867188e+03
  4.1500000000e-01   5.6976718750e+03
  4.2000000000e-01   5.5967617188e+03
  4.2500000000e-01   5.5305468750e+03
  4.3000000000e-01   5.4754472656e+03
  4.3500000000e-01   5.4046289062e+03
  4.4000000000e-01   5.3077578125e+03
  4.4500000000e-01   5.1940332031e+03
  4.5000000000e-01   5.0836484375e+03
  4.5500000000e-01   4.9976328125e+03
  4.6000000000e-01   4.9491953125e+03
  4.6500000000e-01   4.9362773438e+03
  4.7000000000e-01   4.9395390625e+03
  4.7500000000e-01   4.9315859375e+03
  4.8000000000e-01   4.8941718750e+03
  4.8500000000e-01   4.8308476562e+03
  4.9000000000e-01   4.7635234375e+03
  4.9500000000e-01   4.7153789062e+03
  5.0000000000e-01   4.6946152344e+03
