# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 117 (original trajectory frame 117)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.6765500000e+05
  1.0000000000e-02   6.3279300000e+05
  1.5000000000e-02   5.7882275000e+05
  2.0000000000e-02   5.1122575000e+05
  2.5000000000e-02   4.3639175000e+05
  3.0000000000e-02   3.6067475000e+05
  3.5000000000e-02   2.8952512500e+05
  4.0000000000e-02   2.2689600000e+05
  4.5000000000e-02   1.7497925000e+05
  5.0000000000e-02   1.3427250000e+05
  5.5000000000e-02   1.0392062500e+05
  6.0000000000e-02   8.2211437500e+04
  6.5000000000e-02   6.7092125000e+04
  7.0000000000e-02   5.6600281250e+04
  7.5000000000e-02   4.9142312500e+04
  8.0000000000e-02   4.3600843750e+04
  8.5000000000e-02   3.9300156250e+04
  9.0000000000e-02   3.5886125000e+04
  9.5000000000e-02   3.3181187500e+04
  1.0000000000e-01   3.1066796875e+04
  1.0500000000e-01   2.9416812500e+04
  1.1000000000e-01   2.8085593750e+04
  1.1500000000e-01   2.6930156250e+04
  1.2000000000e-01   2.5843500000e+04
  1.2500000000e-01   2.4775406250e+04
  1.3000000000e-01   2.3730531250e+04
  1.3500000000e-01   2.2745375000e+04
  1.4000000000e-01   2.1855359375e+04
  1.4500000000e-01   2.1066718750e+04
  1.5000000000e-01   2.0344968750e+04
  1.5500000000e-01   1.9622390625e+04
  1.6000000000e-01   1.8821460938e+04
  1.6500000000e-01   1.7883070312e+04
  1.7000000000e-01   1.6788515625e+04
  1.7500000000e-01   1.5567351562e+04
  1.8000000000e-01   1.4289125000e+04
  1.8500000000e-01   1.3042531250e+04
  1.9000000000e-01   1.1911195312e+04
  1.9500000000e-01   1.0953656250e+04
  2.0000000000e-01   1.0194281250e+04
  2.0500000000e-01   9.6257578125e+03
  2.1000000000e-01   9.2206328125e+03
  2.1500000000e-01   8.9458125000e+03
  2.2000000000e-01   8.7740585938e+03
  2.2500000000e-01   8.6883710938e+03
  2.3000000000e-01   8.6789960938e+03
  2.3500000000e-01   8.7359960938e+03
  2.4000000000e-01   8.8409375000e+03
  2.4500000000e-01   8.9627187500e+03
  2.5000000000e-01   9.0597343750e+03
  2.5500000000e-01   9.0871640625e+03
  2.6000000000e-01   9.0081250000e+03
  2.6500000000e-01   8.8038437500e+03
  2.7000000000e-01   8.4794687500e+03
  2.7500000000e-01   8.0635039062e+03
  2.8000000000e-01   7.6016484375e+03
  2.8500000000e-01   7.1460703125e+03
  2.9000000000e-01   6.7443593750e+03
  2.9500000000e-01   6.4304726562e+03
  3.0000000000e-01   6.2195507812e+03
  3.0500000000e-01   6.1082187500e+03
  3.1000000000e-01   6.0780390625e+03
  3.1500000000e-01   6.1020312500e+03
  3.2000000000e-01   6.1510351562e+03
  3.2500000000e-01   6.1992421875e+03
  3.3000000000e-01   6.2282070312e+03
  3.3500000000e-01   6.2283984375e+03
  3.4000000000e-01   6.1992343750e+03
  3.4500000000e-01   6.1474023438e+03
  3.5000000000e-01   6.0845351562e+03
  3.5500000000e-01   6.0236093750e+03
  3.6000000000e-01   5.9755781250e+03
  3.6500000000e-01   5.9462695312e+03
  3.7000000000e-01   5.9341718750e+03
  3.7500000000e-01   5.9304804688e+03
  3.8000000000e-01   5.9207343750e+03
  3.8500000000e-01   5.8887421875e+03
  3.9000000000e-01   5.8212695312e+03
  3.9500000000e-01   5.7124179688e+03
  4.0000000000e-01   5.5662734375e+03
  4.0500000000e-01   5.3969140625e+03
  4.1000000000e-01   5.2252851562e+03
  4.1500000000e-01   5.0740937500e+03
  4.2000000000e-01   4.9618945312e+03
  4.2500000000e-01   4.8982968750e+03
  4.3000000000e-01   4.8816132812e+03
  4.3500000000e-01   4.8998515625e+03
  4.4000000000e-01   4.9344687500e+03
  4.4500000000e-01   4.9658593750e+03
  4.5000000000e-01   4.9785664062e+03
  4.5500000000e-01   4.9648593750e+03
  4.6000000000e-01   4.9255664062e+03
  4.6500000000e-01   4.8681445312e+03
  4.7000000000e-01   4.8029218750e+03
  4.7500000000e-01   4.7389882812e+03
  4.8000000000e-01   4.6810527344e+03
  4.8500000000e-01   4.6282578125e+03
  4.9000000000e-01   4.5754609375e+03
  4.9500000000e-01   4.5157890625e+03
  5.0000000000e-01   4.4438203125e+03
