# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 33 (original trajectory frame 33)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.2968000000e+05
  1.0000000000e-02   6.1137225000e+05
  1.5000000000e-02   4.6703525000e+05
  2.0000000000e-02   3.4168075000e+05
  2.5000000000e-02   2.5686137500e+05
  3.0000000000e-02   2.0817937500e+05
  3.5000000000e-02   1.7913650000e+05
  4.0000000000e-02   1.5663531250e+05
  4.5000000000e-02   1.3668475000e+05
  5.0000000000e-02   1.2043787500e+05
  5.5000000000e-02   1.0841856250e+05
  6.0000000000e-02   9.8946562500e+04
  6.5000000000e-02   9.0189125000e+04
  7.0000000000e-02   8.1831656250e+04
  7.5000000000e-02   7.4443312500e+04
  8.0000000000e-02   6.8049937500e+04
  8.5000000000e-02   6.1967343750e+04
  9.0000000000e-02   5.5789187500e+04
  9.5000000000e-02   4.9924312500e+04
  1.0000000000e-01   4.4977687500e+04
  1.0500000000e-01   4.0938000000e+04
  1.1000000000e-01   3.7275140625e+04
  1.1500000000e-01   3.3731187500e+04
  1.2000000000e-01   3.0676140625e+04
  1.2500000000e-01   2.8569218750e+04
  1.3000000000e-01   2.7250234375e+04
  1.3500000000e-01   2.5975656250e+04
  1.4000000000e-01   2.4139812500e+04
  1.4500000000e-01   2.1828875000e+04
  1.5000000000e-01   1.9638093750e+04
  1.5500000000e-01   1.8061242188e+04
  1.6000000000e-01   1.7129343750e+04
  1.6500000000e-01   1.6543312500e+04
  1.7000000000e-01   1.5997421875e+04
  1.7500000000e-01   1.5349726562e+04
  1.8000000000e-01   1.4612343750e+04
  1.8500000000e-01   1.3900867188e+04
  1.9000000000e-01   1.3369562500e+04
  1.9500000000e-01   1.3085117188e+04
  2.0000000000e-01   1.2916617188e+04
  2.0500000000e-01   1.2610289062e+04
  2.1000000000e-01   1.2038070312e+04
  2.1500000000e-01   1.1359781250e+04
  2.2000000000e-01   1.0881546875e+04
  2.2500000000e-01   1.0741859375e+04
  2.3000000000e-01   1.0777859375e+04
  2.3500000000e-01   1.0722539062e+04
  2.4000000000e-01   1.0494171875e+04
  2.4500000000e-01   1.0244210938e+04
  2.5000000000e-01   1.0136984375e+04
  2.5500000000e-01   1.0147343750e+04
  2.6000000000e-01   1.0105093750e+04
  2.6500000000e-01   9.8979296875e+03
  2.7000000000e-01   9.5751484375e+03
  2.7500000000e-01   9.2591953125e+03
  2.8000000000e-01   9.0106171875e+03
  2.8500000000e-01   8.8078515625e+03
  2.9000000000e-01   8.6191250000e+03
  2.9500000000e-01   8.4361562500e+03
  3.0000000000e-01   8.2377656250e+03
  3.0500000000e-01   7.9756406250e+03
  3.1000000000e-01   7.6381640625e+03
  3.1500000000e-01   7.3080390625e+03
  3.2000000000e-01   7.1058789062e+03
  3.2500000000e-01   7.0590664062e+03
  3.3000000000e-01   7.0539296875e+03
  3.3500000000e-01   6.9452031250e+03
  3.4000000000e-01   6.7066093750e+03
  3.4500000000e-01   6.4494453125e+03
  3.5000000000e-01   6.2925273438e+03
  3.5500000000e-01   6.2383046875e+03
  3.6000000000e-01   6.1914101562e+03
  3.6500000000e-01   6.0784843750e+03
  3.7000000000e-01   5.9187539062e+03
  3.7500000000e-01   5.7752070312e+03
  3.8000000000e-01   5.6666640625e+03
  3.8500000000e-01   5.5540585938e+03
  3.9000000000e-01   5.4050429688e+03
  3.9500000000e-01   5.2437070312e+03
  4.0000000000e-01   5.1230214844e+03
  4.0500000000e-01   5.0608730469e+03
  4.1000000000e-01   5.0211621094e+03
  4.1500000000e-01   4.9566074219e+03
  4.2000000000e-01   4.8569453125e+03
  4.2500000000e-01   4.7496367188e+03
  4.3000000000e-01   4.6640156250e+03
  4.3500000000e-01   4.6063300781e+03
  4.4000000000e-01   4.5661250000e+03
  4.4500000000e-01   4.5332656250e+03
  4.5000000000e-01   4.5022695312e+03
  4.5500000000e-01   4.4677617188e+03
  4.6000000000e-01   4.4261718750e+03
  4.6500000000e-01   4.3839531250e+03
  4.7000000000e-01   4.3568984375e+03
  4.7500000000e-01   4.3564902344e+03
  4.8000000000e-01   4.3781132812e+03
  4.8500000000e-01   4.4049609375e+03
  4.9000000000e-01   4.4214531250e+03
  4.9500000000e-01   4.4201523438e+03
  5.0000000000e-01   4.3978984375e+03
