# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 386 (original trajectory frame 386)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.4715550000e+05
  1.0000000000e-02   6.8560950000e+05
  1.5000000000e-02   5.9531600000e+05
  2.0000000000e-02   4.9113700000e+05
  2.5000000000e-02   3.8805450000e+05
  3.0000000000e-02   2.9778412500e+05
  3.5000000000e-02   2.2680750000e+05
  4.0000000000e-02   1.7619400000e+05
  4.5000000000e-02   1.4291187500e+05
  5.0000000000e-02   1.2190156250e+05
  5.5000000000e-02   1.0804787500e+05
  6.0000000000e-02   9.7473312500e+04
  6.5000000000e-02   8.7954250000e+04
  7.0000000000e-02   7.8655187500e+04
  7.5000000000e-02   6.9555468750e+04
  8.0000000000e-02   6.0921968750e+04
  8.5000000000e-02   5.3011406250e+04
  9.0000000000e-02   4.6001468750e+04
  9.5000000000e-02   4.0033750000e+04
  1.0000000000e-01   3.5248406250e+04
  1.0500000000e-01   3.1755109375e+04
  1.1000000000e-01   2.9561000000e+04
  1.1500000000e-01   2.8512796875e+04
  1.2000000000e-01   2.8296984375e+04
  1.2500000000e-01   2.8503250000e+04
  1.3000000000e-01   2.8717796875e+04
  1.3500000000e-01   2.8607343750e+04
  1.4000000000e-01   2.7968437500e+04
  1.4500000000e-01   2.6739375000e+04
  1.5000000000e-01   2.4986406250e+04
  1.5500000000e-01   2.2876562500e+04
  1.6000000000e-01   2.0638390625e+04
  1.6500000000e-01   1.8511156250e+04
  1.7000000000e-01   1.6688148438e+04
  1.7500000000e-01   1.5267812500e+04
  1.8000000000e-01   1.4236734375e+04
  1.8500000000e-01   1.3491367188e+04
  1.9000000000e-01   1.2895320312e+04
  1.9500000000e-01   1.2343726562e+04
  2.0000000000e-01   1.1803968750e+04
  2.0500000000e-01   1.1313867188e+04
  2.1000000000e-01   1.0940148438e+04
  2.1500000000e-01   1.0724695312e+04
  2.2000000000e-01   1.0647812500e+04
  2.2500000000e-01   1.0630117188e+04
  2.3000000000e-01   1.0569531250e+04
  2.3500000000e-01   1.0390765625e+04
  2.4000000000e-01   1.0079062500e+04
  2.4500000000e-01   9.6811757812e+03
  2.5000000000e-01   9.2746640625e+03
  2.5500000000e-01   8.9263359375e+03
  2.6000000000e-01   8.6618750000e+03
  2.6500000000e-01   8.4624453125e+03
  2.7000000000e-01   8.2860039062e+03
  2.7500000000e-01   8.0979179688e+03
  2.8000000000e-01   7.8916289062e+03
  2.8500000000e-01   7.6885703125e+03
  2.9000000000e-01   7.5193984375e+03
  2.9500000000e-01   7.3995078125e+03
  3.0000000000e-01   7.3145000000e+03
  3.0500000000e-01   7.2242929688e+03
  3.1000000000e-01   7.0834687500e+03
  3.1500000000e-01   6.8662500000e+03
  3.2000000000e-01   6.5819726562e+03
  3.2500000000e-01   6.2728945312e+03
  3.3000000000e-01   5.9959179688e+03
  3.3500000000e-01   5.7977421875e+03
  3.4000000000e-01   5.6962304688e+03
  3.4500000000e-01   5.6758476562e+03
  3.5000000000e-01   5.6983554688e+03
  3.5500000000e-01   5.7216093750e+03
  3.6000000000e-01   5.7162343750e+03
  3.6500000000e-01   5.6734531250e+03
  3.7000000000e-01   5.6014414062e+03
  3.7500000000e-01   5.5153906250e+03
  3.8000000000e-01   5.4276328125e+03
  3.8500000000e-01   5.3433671875e+03
  3.9000000000e-01   5.2628085938e+03
  3.9500000000e-01   5.1866230469e+03
  4.0000000000e-01   5.1199902344e+03
  4.0500000000e-01   5.0717226562e+03
  4.1000000000e-01   5.0494121094e+03
  4.1500000000e-01   5.0538085938e+03
  4.2000000000e-01   5.0763750000e+03
  4.2500000000e-01   5.1019101562e+03
  4.3000000000e-01   5.1150214844e+03
  4.3500000000e-01   5.1062773438e+03
  4.4000000000e-01   5.0748906250e+03
  4.4500000000e-01   5.0264980469e+03
  4.5000000000e-01   4.9680683594e+03
  4.5500000000e-01   4.9031660156e+03
  4.6000000000e-01   4.8308710938e+03
  4.6500000000e-01   4.7486250000e+03
  4.7000000000e-01   4.6567890625e+03
  4.7500000000e-01   4.5617578125e+03
  4.8000000000e-01   4.4749550781e+03
  4.8500000000e-01   4.4083574219e+03
  4.9000000000e-01   4.3685585938e+03
  4.9500000000e-01   4.3530585938e+03
  5.0000000000e-01   4.3512128906e+03
