# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 328 (original trajectory frame 328)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.9520350000e+05
  1.0000000000e-02   6.5201550000e+05
  1.5000000000e-02   5.8625225000e+05
  2.0000000000e-02   5.0597275000e+05
  2.5000000000e-02   4.2023250000e+05
  3.0000000000e-02   3.3749900000e+05
  3.5000000000e-02   2.6432450000e+05
  4.0000000000e-02   2.0455900000e+05
  4.5000000000e-02   1.5921175000e+05
  5.0000000000e-02   1.2689906250e+05
  5.5000000000e-02   1.0471393750e+05
  6.0000000000e-02   8.9231937500e+04
  6.5000000000e-02   7.7403437500e+04
  7.0000000000e-02   6.7128343750e+04
  7.5000000000e-02   5.7443750000e+04
  8.0000000000e-02   4.8346218750e+04
  8.5000000000e-02   4.0391687500e+04
  9.0000000000e-02   3.4232234375e+04
  9.5000000000e-02   3.0245593750e+04
  1.0000000000e-01   2.8352937500e+04
  1.0500000000e-01   2.8043921875e+04
  1.1000000000e-01   2.8557796875e+04
  1.1500000000e-01   2.9129625000e+04
  1.2000000000e-01   2.9203343750e+04
  1.2500000000e-01   2.8544515625e+04
  1.3000000000e-01   2.7229703125e+04
  1.3500000000e-01   2.5536187500e+04
  1.4000000000e-01   2.3788875000e+04
  1.4500000000e-01   2.2224265625e+04
  1.5000000000e-01   2.0919328125e+04
  1.5500000000e-01   1.9799187500e+04
  1.6000000000e-01   1.8709007812e+04
  1.6500000000e-01   1.7509812500e+04
  1.7000000000e-01   1.6158390625e+04
  1.7500000000e-01   1.4737617188e+04
  1.8000000000e-01   1.3429421875e+04
  1.8500000000e-01   1.2444335938e+04
  1.9000000000e-01   1.1937898438e+04
  1.9500000000e-01   1.1946570312e+04
  2.0000000000e-01   1.2366523438e+04
  2.0500000000e-01   1.2982789062e+04
  2.1000000000e-01   1.3534921875e+04
  2.1500000000e-01   1.3795968750e+04
  2.2000000000e-01   1.3636898438e+04
  2.2500000000e-01   1.3055617188e+04
  2.3000000000e-01   1.2164484375e+04
  2.3500000000e-01   1.1144585938e+04
  2.4000000000e-01   1.0183578125e+04
  2.4500000000e-01   9.4207500000e+03
  2.5000000000e-01   8.9143828125e+03
  2.5500000000e-01   8.6397265625e+03
  2.6000000000e-01   8.5130078125e+03
  2.6500000000e-01   8.4301562500e+03
  2.7000000000e-01   8.3047851562e+03
  2.7500000000e-01   8.0927851562e+03
  2.8000000000e-01   7.7984453125e+03
  2.8500000000e-01   7.4627656250e+03
  2.9000000000e-01   7.1415546875e+03
  2.9500000000e-01   6.8833164062e+03
  3.0000000000e-01   6.7138593750e+03
  3.0500000000e-01   6.6324335938e+03
  3.1000000000e-01   6.6176132812e+03
  3.1500000000e-01   6.6388515625e+03
  3.2000000000e-01   6.6677148438e+03
  3.2500000000e-01   6.6848828125e+03
  3.3000000000e-01   6.6808398438e+03
  3.3500000000e-01   6.6521562500e+03
  3.4000000000e-01   6.5961054688e+03
  3.4500000000e-01   6.5070898438e+03
  3.5000000000e-01   6.3770859375e+03
  3.5500000000e-01   6.1992304688e+03
  3.6000000000e-01   5.9730429688e+03
  3.6500000000e-01   5.7082968750e+03
  3.7000000000e-01   5.4253828125e+03
  3.7500000000e-01   5.1516289062e+03
  3.8000000000e-01   4.9145664062e+03
  3.8500000000e-01   4.7348378906e+03
  3.9000000000e-01   4.6212031250e+03
  3.9500000000e-01   4.5694609375e+03
  4.0000000000e-01   4.5655156250e+03
  4.0500000000e-01   4.5910195312e+03
  4.1000000000e-01   4.6294609375e+03
  4.1500000000e-01   4.6703476562e+03
  4.2000000000e-01   4.7099843750e+03
  4.2500000000e-01   4.7492421875e+03
  4.3000000000e-01   4.7894550781e+03
  4.3500000000e-01   4.8285781250e+03
  4.4000000000e-01   4.8593457031e+03
  4.4500000000e-01   4.8705117188e+03
  4.5000000000e-01   4.8503027344e+03
  4.5500000000e-01   4.7911640625e+03
  4.6000000000e-01   4.6933925781e+03
  4.6500000000e-01   4.5664335938e+03
  4.7000000000e-01   4.4269375000e+03
  4.7500000000e-01   4.2944414062e+03
  4.8000000000e-01   4.1857851562e+03
  4.8500000000e-01   4.1104960938e+03
  4.9000000000e-01   4.0686523438e+03
  4.9500000000e-01   4.0515878906e+03
  5.0000000000e-01   4.0453261719e+03
