# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 369 (original trajectory frame 369)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.8304500000e+05
  1.0000000000e-02   6.4678350000e+05
  1.5000000000e-02   5.9051100000e+05
  2.0000000000e-02   5.1982000000e+05
  2.5000000000e-02   4.4135425000e+05
  3.0000000000e-02   3.6185575000e+05
  3.5000000000e-02   2.8731300000e+05
  4.0000000000e-02   2.2224675000e+05
  4.5000000000e-02   1.6932800000e+05
  5.0000000000e-02   1.2931162500e+05
  5.5000000000e-02   1.0127275000e+05
  6.0000000000e-02   8.3078500000e+04
  6.5000000000e-02   7.1972031250e+04
  7.0000000000e-02   6.5150687500e+04
  7.5000000000e-02   6.0237000000e+04
  8.0000000000e-02   5.5571468750e+04
  8.5000000000e-02   5.0308312500e+04
  9.0000000000e-02   4.4331906250e+04
  9.5000000000e-02   3.8041890625e+04
  1.0000000000e-01   3.2087093750e+04
  1.0500000000e-01   2.7104921875e+04
  1.1000000000e-01   2.3529562500e+04
  1.1500000000e-01   2.1492234375e+04
  1.2000000000e-01   2.0819546875e+04
  1.2500000000e-01   2.1108296875e+04
  1.3000000000e-01   2.1845843750e+04
  1.3500000000e-01   2.2537078125e+04
  1.4000000000e-01   2.2805375000e+04
  1.4500000000e-01   2.2451968750e+04
  1.5000000000e-01   2.1462890625e+04
  1.5500000000e-01   1.9975500000e+04
  1.6000000000e-01   1.8216398438e+04
  1.6500000000e-01   1.6433914062e+04
  1.7000000000e-01   1.4838273438e+04
  1.7500000000e-01   1.3564617188e+04
  1.8000000000e-01   1.2660031250e+04
  1.8500000000e-01   1.2094367188e+04
  1.9000000000e-01   1.1784960938e+04
  1.9500000000e-01   1.1629140625e+04
  2.0000000000e-01   1.1531796875e+04
  2.0500000000e-01   1.1425179688e+04
  2.1000000000e-01   1.1276554688e+04
  2.1500000000e-01   1.1084812500e+04
  2.2000000000e-01   1.0870093750e+04
  2.2500000000e-01   1.0660031250e+04
  2.3000000000e-01   1.0477468750e+04
  2.3500000000e-01   1.0332765625e+04
  2.4000000000e-01   1.0221054688e+04
  2.4500000000e-01   1.0125429688e+04
  2.5000000000e-01   1.0023171875e+04
  2.5500000000e-01   9.8928593750e+03
  2.6000000000e-01   9.7205156250e+03
  2.6500000000e-01   9.5028671875e+03
  2.7000000000e-01   9.2472734375e+03
  2.7500000000e-01   8.9688984375e+03
  2.8000000000e-01   8.6857656250e+03
  2.8500000000e-01   8.4139296875e+03
  2.9000000000e-01   8.1635937500e+03
  2.9500000000e-01   7.9372890625e+03
  3.0000000000e-01   7.7305468750e+03
  3.0500000000e-01   7.5341835938e+03
  3.1000000000e-01   7.3379179688e+03
  3.1500000000e-01   7.1338984375e+03
  3.2000000000e-01   6.9188789062e+03
  3.2500000000e-01   6.6951406250e+03
  3.3000000000e-01   6.4694335938e+03
  3.3500000000e-01   6.2509414062e+03
  3.4000000000e-01   6.0485273438e+03
  3.4500000000e-01   5.8684023438e+03
  3.5000000000e-01   5.7127617188e+03
  3.5500000000e-01   5.5797304688e+03
  3.6000000000e-01   5.4645585938e+03
  3.6500000000e-01   5.3613437500e+03
  3.7000000000e-01   5.2651601562e+03
  3.7500000000e-01   5.1731953125e+03
  3.8000000000e-01   5.0854296875e+03
  3.8500000000e-01   5.0038320312e+03
  3.9000000000e-01   4.9312265625e+03
  3.9500000000e-01   4.8694218750e+03
  4.0000000000e-01   4.8180937500e+03
  4.0500000000e-01   4.7740859375e+03
  4.1000000000e-01   4.7318554688e+03
  4.1500000000e-01   4.6846015625e+03
  4.2000000000e-01   4.6261445312e+03
  4.2500000000e-01   4.5524511719e+03
  4.3000000000e-01   4.4629941406e+03
  4.3500000000e-01   4.3609707031e+03
  4.4000000000e-01   4.2528320312e+03
  4.4500000000e-01   4.1469589844e+03
  4.5000000000e-01   4.0518789062e+03
  4.5500000000e-01   3.9747441406e+03
  4.6000000000e-01   3.9200351562e+03
  4.6500000000e-01   3.8891503906e+03
  4.7000000000e-01   3.8805156250e+03
  4.7500000000e-01   3.8904707031e+03
  4.8000000000e-01   3.9141191406e+03
  4.8500000000e-01   3.9463515625e+03
  4.9000000000e-01   3.9824335938e+03
  4.9500000000e-01   4.0182421875e+03
  5.0000000000e-01   4.0502597656e+03
