# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 126 (original trajectory frame 126)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.4581500000e+05
  1.0000000000e-02   5.9777675000e+05
  1.5000000000e-02   5.2594125000e+05
  2.0000000000e-02   4.4068975000e+05
  2.5000000000e-02   3.5321225000e+05
  3.0000000000e-02   2.7327787500e+05
  3.5000000000e-02   2.0759275000e+05
  4.0000000000e-02   1.5905637500e+05
  4.5000000000e-02   1.2701162500e+05
  5.0000000000e-02   1.0821700000e+05
  5.5000000000e-02   9.8205312500e+04
  6.0000000000e-02   9.2577625000e+04
  6.5000000000e-02   8.7928812500e+04
  7.0000000000e-02   8.2262250000e+04
  7.5000000000e-02   7.4930500000e+04
  8.0000000000e-02   6.6267968750e+04
  8.5000000000e-02   5.7107750000e+04
  9.0000000000e-02   4.8361937500e+04
  9.5000000000e-02   4.0746906250e+04
  1.0000000000e-01   3.4672203125e+04
  1.0500000000e-01   3.0242890625e+04
  1.1000000000e-01   2.7326312500e+04
  1.1500000000e-01   2.5632281250e+04
  1.2000000000e-01   2.4788593750e+04
  1.2500000000e-01   2.4406187500e+04
  1.3000000000e-01   2.4139531250e+04
  1.3500000000e-01   2.3736859375e+04
  1.4000000000e-01   2.3070078125e+04
  1.4500000000e-01   2.2136515625e+04
  1.5000000000e-01   2.1026421875e+04
  1.5500000000e-01   1.9869375000e+04
  1.6000000000e-01   1.8777015625e+04
  1.6500000000e-01   1.7804250000e+04
  1.7000000000e-01   1.6942281250e+04
  1.7500000000e-01   1.6140835938e+04
  1.8000000000e-01   1.5345070312e+04
  1.8500000000e-01   1.4528101562e+04
  1.9000000000e-01   1.3703828125e+04
  1.9500000000e-01   1.2915992188e+04
  2.0000000000e-01   1.2212875000e+04
  2.0500000000e-01   1.1620914062e+04
  2.1000000000e-01   1.1131367188e+04
  2.1500000000e-01   1.0705468750e+04
  2.2000000000e-01   1.0293851562e+04
  2.2500000000e-01   9.8587656250e+03
  2.3000000000e-01   9.3888906250e+03
  2.3500000000e-01   8.9003046875e+03
  2.4000000000e-01   8.4246132812e+03
  2.4500000000e-01   7.9927734375e+03
  2.5000000000e-01   7.6219531250e+03
  2.5500000000e-01   7.3117500000e+03
  2.6000000000e-01   7.0497421875e+03
  2.6500000000e-01   6.8219101562e+03
  2.7000000000e-01   6.6214296875e+03
  2.7500000000e-01   6.4516171875e+03
  2.8000000000e-01   6.3221367188e+03
  2.8500000000e-01   6.2415859375e+03
  2.9000000000e-01   6.2105273438e+03
  2.9500000000e-01   6.2190273438e+03
  3.0000000000e-01   6.2488750000e+03
  3.0500000000e-01   6.2795351562e+03
  3.1000000000e-01   6.2940234375e+03
  3.1500000000e-01   6.2824179688e+03
  3.2000000000e-01   6.2421093750e+03
  3.2500000000e-01   6.1752539062e+03
  3.3000000000e-01   6.0861562500e+03
  3.3500000000e-01   5.9790039062e+03
  3.4000000000e-01   5.8580117188e+03
  3.4500000000e-01   5.7281054688e+03
  3.5000000000e-01   5.5960546875e+03
  3.5500000000e-01   5.4702812500e+03
  3.6000000000e-01   5.3599570312e+03
  3.6500000000e-01   5.2728046875e+03
  3.7000000000e-01   5.2134140625e+03
  3.7500000000e-01   5.1818125000e+03
  3.8000000000e-01   5.1733359375e+03
  3.8500000000e-01   5.1792109375e+03
  3.9000000000e-01   5.1878164062e+03
  3.9500000000e-01   5.1866367188e+03
  4.0000000000e-01   5.1645625000e+03
  4.0500000000e-01   5.1143242188e+03
  4.1000000000e-01   5.0345156250e+03
  4.1500000000e-01   4.9303437500e+03
  4.2000000000e-01   4.8124414062e+03
  4.2500000000e-01   4.6938574219e+03
  4.3000000000e-01   4.5859765625e+03
  4.3500000000e-01   4.4949375000e+03
  4.4000000000e-01   4.4199648438e+03
  4.4500000000e-01   4.3545429688e+03
  4.5000000000e-01   4.2900136719e+03
  4.5500000000e-01   4.2200507812e+03
  4.6000000000e-01   4.1437968750e+03
  4.6500000000e-01   4.0666152344e+03
  4.7000000000e-01   3.9977734375e+03
  4.7500000000e-01   3.9463945312e+03
  4.8000000000e-01   3.9174511719e+03
  4.8500000000e-01   3.9098964844e+03
  4.9000000000e-01   3.9174609375e+03
  4.9500000000e-01   3.9317500000e+03
  5.0000000000e-01   3.9457714844e+03
