# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 596 (original trajectory frame 596)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.2930100000e+05
  1.0000000000e-02   6.4042425000e+05
  1.5000000000e-02   5.1980700000e+05
  2.0000000000e-02   3.9628725000e+05
  2.5000000000e-02   2.9230037500e+05
  3.0000000000e-02   2.1763400000e+05
  3.5000000000e-02   1.6999275000e+05
  4.0000000000e-02   1.4053706250e+05
  4.5000000000e-02   1.2033856250e+05
  5.0000000000e-02   1.0425618750e+05
  5.5000000000e-02   9.1141875000e+04
  6.0000000000e-02   8.1690000000e+04
  6.5000000000e-02   7.6155125000e+04
  7.0000000000e-02   7.3437281250e+04
  7.5000000000e-02   7.1609312500e+04
  8.0000000000e-02   6.8999218750e+04
  8.5000000000e-02   6.4892375000e+04
  9.0000000000e-02   5.9511937500e+04
  9.5000000000e-02   5.3541968750e+04
  1.0000000000e-01   4.7640843750e+04
  1.0500000000e-01   4.2212625000e+04
  1.1000000000e-01   3.7424578125e+04
  1.1500000000e-01   3.3318265625e+04
  1.2000000000e-01   2.9895500000e+04
  1.2500000000e-01   2.7141843750e+04
  1.3000000000e-01   2.5007921875e+04
  1.3500000000e-01   2.3385062500e+04
  1.4000000000e-01   2.2098250000e+04
  1.4500000000e-01   2.0941843750e+04
  1.5000000000e-01   1.9750085938e+04
  1.5500000000e-01   1.8470093750e+04
  1.6000000000e-01   1.7178367188e+04
  1.6500000000e-01   1.6020968750e+04
  1.7000000000e-01   1.5107992188e+04
  1.7500000000e-01   1.4439132812e+04
  1.8000000000e-01   1.3912125000e+04
  1.8500000000e-01   1.3401804688e+04
  1.9000000000e-01   1.2843835938e+04
  1.9500000000e-01   1.2260835938e+04
  2.0000000000e-01   1.1722593750e+04
  2.0500000000e-01   1.1283476562e+04
  2.1000000000e-01   1.0946578125e+04
  2.1500000000e-01   1.0671585938e+04
  2.2000000000e-01   1.0408789062e+04
  2.2500000000e-01   1.0128468750e+04
  2.3000000000e-01   9.8347343750e+03
  2.3500000000e-01   9.5629257812e+03
  2.4000000000e-01   9.3647851562e+03
  2.4500000000e-01   9.2818671875e+03
  2.5000000000e-01   9.3130937500e+03
  2.5500000000e-01   9.3977460938e+03
  2.6000000000e-01   9.4342695312e+03
  2.6500000000e-01   9.3338125000e+03
  2.7000000000e-01   9.0763359375e+03
  2.7500000000e-01   8.7261679688e+03
  2.8000000000e-01   8.3907695312e+03
  2.8500000000e-01   8.1512500000e+03
  2.9000000000e-01   8.0149179688e+03
  2.9500000000e-01   7.9226914062e+03
  3.0000000000e-01   7.8003710938e+03
  3.0500000000e-01   7.6102226562e+03
  3.1000000000e-01   7.3658750000e+03
  3.1500000000e-01   7.1085546875e+03
  3.2000000000e-01   6.8726640625e+03
  3.2500000000e-01   6.6690898438e+03
  3.3000000000e-01   6.4941093750e+03
  3.3500000000e-01   6.3454921875e+03
  3.4000000000e-01   6.2281875000e+03
  3.4500000000e-01   6.1453867188e+03
  3.5000000000e-01   6.0880273438e+03
  3.5500000000e-01   6.0352734375e+03
  3.6000000000e-01   5.9679179688e+03
  3.6500000000e-01   5.8833945312e+03
  3.7000000000e-01   5.7998867188e+03
  3.7500000000e-01   5.7452460938e+03
  3.8000000000e-01   5.7377851562e+03
  3.8500000000e-01   5.7704218750e+03
  3.9000000000e-01   5.8091679688e+03
  3.9500000000e-01   5.8085351562e+03
  4.0000000000e-01   5.7373125000e+03
  4.0500000000e-01   5.5998710938e+03
  4.1000000000e-01   5.4379960938e+03
  4.1500000000e-01   5.3084531250e+03
  4.2000000000e-01   5.2480742188e+03
  4.2500000000e-01   5.2487695312e+03
  4.3000000000e-01   5.2621484375e+03
  4.3500000000e-01   5.2320898438e+03
  4.4000000000e-01   5.1333046875e+03
  4.4500000000e-01   4.9885878906e+03
  4.5000000000e-01   4.8522558594e+03
  4.5500000000e-01   4.7729550781e+03
  4.6000000000e-01   4.7626367188e+03
  4.6500000000e-01   4.7922382812e+03
  4.7000000000e-01   4.8137792969e+03
  4.7500000000e-01   4.7904960938e+03
  4.8000000000e-01   4.7150625000e+03
  4.8500000000e-01   4.6077988281e+03
  4.9000000000e-01   4.5009375000e+03
  4.9500000000e-01   4.4215644531e+03
  5.0000000000e-01   4.3814687500e+03
