# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 547 (original trajectory frame 547)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.1361050000e+05
  1.0000000000e-02   6.3889175000e+05
  1.5000000000e-02   5.3595850000e+05
  2.0000000000e-02   4.2812750000e+05
  2.5000000000e-02   3.3447350000e+05
  3.0000000000e-02   2.6436412500e+05
  3.5000000000e-02   2.1699675000e+05
  4.0000000000e-02   1.8518237500e+05
  4.5000000000e-02   1.6078425000e+05
  5.0000000000e-02   1.3875575000e+05
  5.5000000000e-02   1.1822112500e+05
  6.0000000000e-02   1.0086443750e+05
  6.5000000000e-02   8.8364000000e+04
  7.0000000000e-02   8.0664000000e+04
  7.5000000000e-02   7.5927812500e+04
  8.0000000000e-02   7.1776593750e+04
  8.5000000000e-02   6.6684656250e+04
  9.0000000000e-02   6.0573843750e+04
  9.5000000000e-02   5.4381968750e+04
  1.0000000000e-01   4.9101437500e+04
  1.0500000000e-01   4.5035843750e+04
  1.1000000000e-01   4.1713656250e+04
  1.1500000000e-01   3.8371750000e+04
  1.2000000000e-01   3.4554937500e+04
  1.2500000000e-01   3.0397812500e+04
  1.3000000000e-01   2.6460500000e+04
  1.3500000000e-01   2.3315921875e+04
  1.4000000000e-01   2.1211250000e+04
  1.4500000000e-01   2.0002093750e+04
  1.5000000000e-01   1.9333273438e+04
  1.5500000000e-01   1.8881531250e+04
  1.6000000000e-01   1.8486718750e+04
  1.6500000000e-01   1.8122921875e+04
  1.7000000000e-01   1.7786906250e+04
  1.7500000000e-01   1.7417000000e+04
  1.8000000000e-01   1.6903546875e+04
  1.8500000000e-01   1.6159703125e+04
  1.9000000000e-01   1.5186460938e+04
  1.9500000000e-01   1.4077843750e+04
  2.0000000000e-01   1.2970781250e+04
  2.0500000000e-01   1.1980992188e+04
  2.1000000000e-01   1.1164968750e+04
  2.1500000000e-01   1.0521929688e+04
  2.2000000000e-01   1.0018296875e+04
  2.2500000000e-01   9.6118007812e+03
  2.3000000000e-01   9.2644218750e+03
  2.3500000000e-01   8.9468828125e+03
  2.4000000000e-01   8.6414453125e+03
  2.4500000000e-01   8.3450781250e+03
  2.5000000000e-01   8.0677070312e+03
  2.5500000000e-01   7.8239765625e+03
  2.6000000000e-01   7.6221835938e+03
  2.6500000000e-01   7.4587734375e+03
  2.7000000000e-01   7.3226523438e+03
  2.7500000000e-01   7.2048085938e+03
  2.8000000000e-01   7.1047265625e+03
  2.8500000000e-01   7.0274101562e+03
  2.9000000000e-01   6.9747656250e+03
  2.9500000000e-01   6.9389453125e+03
  3.0000000000e-01   6.9045273438e+03
  3.0500000000e-01   6.8574101562e+03
  3.1000000000e-01   6.7924023438e+03
  3.1500000000e-01   6.7132187500e+03
  3.2000000000e-01   6.6251367188e+03
  3.2500000000e-01   6.5281210938e+03
  3.3000000000e-01   6.4166054688e+03
  3.3500000000e-01   6.2863632812e+03
  3.4000000000e-01   6.1419257812e+03
  3.4500000000e-01   5.9970664062e+03
  3.5000000000e-01   5.8668906250e+03
  3.5500000000e-01   5.7579335938e+03
  3.6000000000e-01   5.6641054688e+03
  3.6500000000e-01   5.5720429688e+03
  3.7000000000e-01   5.4714804688e+03
  3.7500000000e-01   5.3628242188e+03
  3.8000000000e-01   5.2563164062e+03
  3.8500000000e-01   5.1649414062e+03
  3.9000000000e-01   5.0967382812e+03
  3.9500000000e-01   5.0525664062e+03
  4.0000000000e-01   5.0291445312e+03
  4.0500000000e-01   5.0227695312e+03
  4.1000000000e-01   5.0296484375e+03
  4.1500000000e-01   5.0427265625e+03
  4.2000000000e-01   5.0495625000e+03
  4.2500000000e-01   5.0352929688e+03
  4.3000000000e-01   4.9905859375e+03
  4.3500000000e-01   4.9191132812e+03
  4.4000000000e-01   4.8381582031e+03
  4.4500000000e-01   4.7708710938e+03
  4.5000000000e-01   4.7339882812e+03
  4.5500000000e-01   4.7291796875e+03
  4.6000000000e-01   4.7430234375e+03
  4.6500000000e-01   4.7551796875e+03
  4.7000000000e-01   4.7485859375e+03
  4.7500000000e-01   4.7156562500e+03
  4.8000000000e-01   4.6579218750e+03
  4.8500000000e-01   4.5814062500e+03
  4.9000000000e-01   4.4925917969e+03
  4.9500000000e-01   4.3971328125e+03
  5.0000000000e-01   4.3012773438e+03
