# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 62 (original trajectory frame 62)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.2357700000e+05
  1.0000000000e-02   6.0131050000e+05
  1.5000000000e-02   5.6607325000e+05
  2.0000000000e-02   5.2043100000e+05
  2.5000000000e-02   4.6755425000e+05
  3.0000000000e-02   4.1086400000e+05
  3.5000000000e-02   3.5365750000e+05
  4.0000000000e-02   2.9883025000e+05
  4.5000000000e-02   2.4862425000e+05
  5.0000000000e-02   2.0452150000e+05
  5.5000000000e-02   1.6722150000e+05
  6.0000000000e-02   1.3672725000e+05
  6.5000000000e-02   1.1249968750e+05
  7.0000000000e-02   9.3639062500e+04
  7.5000000000e-02   7.9081375000e+04
  8.0000000000e-02   6.7764437500e+04
  8.5000000000e-02   5.8752312500e+04
  9.0000000000e-02   5.1305562500e+04
  9.5000000000e-02   4.4910000000e+04
  1.0000000000e-01   3.9256468750e+04
  1.0500000000e-01   3.4199578125e+04
  1.1000000000e-01   2.9704656250e+04
  1.1500000000e-01   2.5793140625e+04
  1.2000000000e-01   2.2499312500e+04
  1.2500000000e-01   1.9840125000e+04
  1.3000000000e-01   1.7799617188e+04
  1.3500000000e-01   1.6325476562e+04
  1.4000000000e-01   1.5334453125e+04
  1.4500000000e-01   1.4722945312e+04
  1.5000000000e-01   1.4379234375e+04
  1.5500000000e-01   1.4194757812e+04
  1.6000000000e-01   1.4074296875e+04
  1.6500000000e-01   1.3943000000e+04
  1.7000000000e-01   1.3750195312e+04
  1.7500000000e-01   1.3470953125e+04
  1.8000000000e-01   1.3104210938e+04
  1.8500000000e-01   1.2669031250e+04
  1.9000000000e-01   1.2197281250e+04
  1.9500000000e-01   1.1727242188e+04
  2.0000000000e-01   1.1294898438e+04
  2.0500000000e-01   1.0928117188e+04
  2.1000000000e-01   1.0641210938e+04
  2.1500000000e-01   1.0433468750e+04
  2.2000000000e-01   1.0289921875e+04
  2.2500000000e-01   1.0184843750e+04
  2.3000000000e-01   1.0087007812e+04
  2.3500000000e-01   9.9655625000e+03
  2.4000000000e-01   9.7952890625e+03
  2.4500000000e-01   9.5606484375e+03
  2.5000000000e-01   9.2577265625e+03
  2.5500000000e-01   8.8938828125e+03
  2.6000000000e-01   8.4854570312e+03
  2.6500000000e-01   8.0546953125e+03
  2.7000000000e-01   7.6253085938e+03
  2.7500000000e-01   7.2188750000e+03
  2.8000000000e-01   6.8517656250e+03
  2.8500000000e-01   6.5333007812e+03
  2.9000000000e-01   6.2656054688e+03
  2.9500000000e-01   6.0444375000e+03
  3.0000000000e-01   5.8610664062e+03
  3.0500000000e-01   5.7050195312e+03
  3.1000000000e-01   5.5662304688e+03
  3.1500000000e-01   5.4373398438e+03
  3.2000000000e-01   5.3146757812e+03
  3.2500000000e-01   5.1983906250e+03
  3.3000000000e-01   5.0917343750e+03
  3.3500000000e-01   4.9992890625e+03
  3.4000000000e-01   4.9251679688e+03
  3.4500000000e-01   4.8713398438e+03
  3.5000000000e-01   4.8363554688e+03
  3.5500000000e-01   4.8154062500e+03
  3.6000000000e-01   4.8007851562e+03
  3.6500000000e-01   4.7836640625e+03
  3.7000000000e-01   4.7559570312e+03
  3.7500000000e-01   4.7122148438e+03
  3.8000000000e-01   4.6509414062e+03
  3.8500000000e-01   4.5750742188e+03
  3.9000000000e-01   4.4913007812e+03
  3.9500000000e-01   4.4087460938e+03
  4.0000000000e-01   4.3369042969e+03
  4.0500000000e-01   4.2836503906e+03
  4.1000000000e-01   4.2535976562e+03
  4.1500000000e-01   4.2471562500e+03
  4.2000000000e-01   4.2606777344e+03
  4.2500000000e-01   4.2872773438e+03
  4.3000000000e-01   4.3183671875e+03
  4.3500000000e-01   4.3453964844e+03
  4.4000000000e-01   4.3613183594e+03
  4.4500000000e-01   4.3617753906e+03
  4.5000000000e-01   4.3454257812e+03
  4.5500000000e-01   4.3137460938e+03
  4.6000000000e-01   4.2702539062e+03
  4.6500000000e-01   4.2194960938e+03
  4.7000000000e-01   4.1659042969e+03
  4.7500000000e-01   4.1130859375e+03
  4.8000000000e-01   4.0631992188e+03
  4.8500000000e-01   4.0169277344e+03
  4.9000000000e-01   3.9735937500e+03
  4.9500000000e-01   3.9316386719e+03
  5.0000000000e-01   3.8891406250e+03
