# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 96 (original trajectory frame 96)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.8089450000e+05
  1.0000000000e-02   6.3581900000e+05
  1.5000000000e-02   5.6721425000e+05
  2.0000000000e-02   4.8353650000e+05
  2.5000000000e-02   3.9432000000e+05
  3.0000000000e-02   3.0852525000e+05
  3.5000000000e-02   2.3316675000e+05
  4.0000000000e-02   1.7250037500e+05
  4.5000000000e-02   1.2781818750e+05
  5.0000000000e-02   9.7880562500e+04
  5.5000000000e-02   7.9723250000e+04
  6.0000000000e-02   6.9630625000e+04
  6.5000000000e-02   6.4021843750e+04
  7.0000000000e-02   6.0072781250e+04
  7.5000000000e-02   5.6007125000e+04
  8.0000000000e-02   5.1076718750e+04
  8.5000000000e-02   4.5329687500e+04
  9.0000000000e-02   3.9277062500e+04
  9.5000000000e-02   3.3572062500e+04
  1.0000000000e-01   2.8769656250e+04
  1.0500000000e-01   2.5191390625e+04
  1.1000000000e-01   2.2893125000e+04
  1.1500000000e-01   2.1702343750e+04
  1.2000000000e-01   2.1295828125e+04
  1.2500000000e-01   2.1289687500e+04
  1.3000000000e-01   2.1321203125e+04
  1.3500000000e-01   2.1115218750e+04
  1.4000000000e-01   2.0522609375e+04
  1.4500000000e-01   1.9531390625e+04
  1.5000000000e-01   1.8248460938e+04
  1.5500000000e-01   1.6855718750e+04
  1.6000000000e-01   1.5552921875e+04
  1.6500000000e-01   1.4502015625e+04
  1.7000000000e-01   1.3785968750e+04
  1.7500000000e-01   1.3395523438e+04
  1.8000000000e-01   1.3242984375e+04
  1.8500000000e-01   1.3197960938e+04
  1.9000000000e-01   1.3129929688e+04
  1.9500000000e-01   1.2944640625e+04
  2.0000000000e-01   1.2602359375e+04
  2.0500000000e-01   1.2116445312e+04
  2.1000000000e-01   1.1536335938e+04
  2.1500000000e-01   1.0923445312e+04
  2.2000000000e-01   1.0331781250e+04
  2.2500000000e-01   9.7966093750e+03
  2.3000000000e-01   9.3343046875e+03
  2.3500000000e-01   8.9484140625e+03
  2.4000000000e-01   8.6367968750e+03
  2.4500000000e-01   8.3959179688e+03
  2.5000000000e-01   8.2207851562e+03
  2.5500000000e-01   8.1021328125e+03
  2.6000000000e-01   8.0247851562e+03
  2.6500000000e-01   7.9694453125e+03
  2.7000000000e-01   7.9177187500e+03
  2.7500000000e-01   7.8589375000e+03
  2.8000000000e-01   7.7942109375e+03
  2.8500000000e-01   7.7358203125e+03
  2.9000000000e-01   7.7010156250e+03
  2.9500000000e-01   7.7020078125e+03
  3.0000000000e-01   7.7378593750e+03
  3.0500000000e-01   7.7905937500e+03
  3.1000000000e-01   7.8286718750e+03
  3.1500000000e-01   7.8172031250e+03
  3.2000000000e-01   7.7299804688e+03
  3.2500000000e-01   7.5595312500e+03
  3.3000000000e-01   7.3212148438e+03
  3.3500000000e-01   7.0492265625e+03
  3.4000000000e-01   6.7861250000e+03
  3.4500000000e-01   6.5702734375e+03
  3.5000000000e-01   6.4245312500e+03
  3.5500000000e-01   6.3507226562e+03
  3.6000000000e-01   6.3306718750e+03
  3.6500000000e-01   6.3332109375e+03
  3.7000000000e-01   6.3240078125e+03
  3.7500000000e-01   6.2753671875e+03
  3.8000000000e-01   6.1731171875e+03
  3.8500000000e-01   6.0188593750e+03
  3.9000000000e-01   5.8280156250e+03
  3.9500000000e-01   5.6244570312e+03
  4.0000000000e-01   5.4336562500e+03
  4.0500000000e-01   5.2759648438e+03
  4.1000000000e-01   5.1616250000e+03
  4.1500000000e-01   5.0886796875e+03
  4.2000000000e-01   5.0441523438e+03
  4.2500000000e-01   5.0079648438e+03
  4.3000000000e-01   4.9591953125e+03
  4.3500000000e-01   4.8825546875e+03
  4.4000000000e-01   4.7733593750e+03
  4.4500000000e-01   4.6394550781e+03
  4.5000000000e-01   4.4991074219e+03
  4.5500000000e-01   4.3753085938e+03
  4.6000000000e-01   4.2882343750e+03
  4.6500000000e-01   4.2483867188e+03
  4.7000000000e-01   4.2524257812e+03
  4.7500000000e-01   4.2838105469e+03
  4.8000000000e-01   4.3176367188e+03
  4.8500000000e-01   4.3285156250e+03
  4.9000000000e-01   4.2984375000e+03
  4.9500000000e-01   4.2224941406e+03
  5.0000000000e-01   4.1100351562e+03
