# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 434 (original trajectory frame 434)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.2061650000e+05
  1.0000000000e-02   6.0149350000e+05
  1.5000000000e-02   5.7100950000e+05
  2.0000000000e-02   5.3108975000e+05
  2.5000000000e-02   4.8413525000e+05
  3.0000000000e-02   4.3280825000e+05
  3.5000000000e-02   3.7975575000e+05
  4.0000000000e-02   3.2741250000e+05
  4.5000000000e-02   2.7780137500e+05
  5.0000000000e-02   2.3243087500e+05
  5.5000000000e-02   1.9225237500e+05
  6.0000000000e-02   1.5767762500e+05
  6.5000000000e-02   1.2866031250e+05
  7.0000000000e-02   1.0480550000e+05
  7.5000000000e-02   8.5491812500e+04
  8.0000000000e-02   6.9997625000e+04
  8.5000000000e-02   5.7599968750e+04
  9.0000000000e-02   4.7646343750e+04
  9.5000000000e-02   3.9598312500e+04
  1.0000000000e-01   3.3043312500e+04
  1.0500000000e-01   2.7686562500e+04
  1.1000000000e-01   2.3326984375e+04
  1.1500000000e-01   1.9829265625e+04
  1.2000000000e-01   1.7096125000e+04
  1.2500000000e-01   1.5046687500e+04
  1.3000000000e-01   1.3601968750e+04
  1.3500000000e-01   1.2677984375e+04
  1.4000000000e-01   1.2184468750e+04
  1.4500000000e-01   1.2027398438e+04
  1.5000000000e-01   1.2113250000e+04
  1.5500000000e-01   1.2353296875e+04
  1.6000000000e-01   1.2666789062e+04
  1.6500000000e-01   1.2984453125e+04
  1.7000000000e-01   1.3249562500e+04
  1.7500000000e-01   1.3419492188e+04
  1.8000000000e-01   1.3466539062e+04
  1.8500000000e-01   1.3377515625e+04
  1.9000000000e-01   1.3153429688e+04
  1.9500000000e-01   1.2807148438e+04
  2.0000000000e-01   1.2360968750e+04
  2.0500000000e-01   1.1842875000e+04
  2.1000000000e-01   1.1282343750e+04
  2.1500000000e-01   1.0706765625e+04
  2.2000000000e-01   1.0138414062e+04
  2.2500000000e-01   9.5928906250e+03
  2.3000000000e-01   9.0790078125e+03
  2.3500000000e-01   8.5996757812e+03
  2.4000000000e-01   8.1540390625e+03
  2.4500000000e-01   7.7396210938e+03
  2.5000000000e-01   7.3543632812e+03
  2.5500000000e-01   6.9977382812e+03
  2.6000000000e-01   6.6711171875e+03
  2.6500000000e-01   6.3773398438e+03
  2.7000000000e-01   6.1198437500e+03
  2.7500000000e-01   5.9015000000e+03
  2.8000000000e-01   5.7238867188e+03
  2.8500000000e-01   5.5868945312e+03
  2.9000000000e-01   5.4890429688e+03
  2.9500000000e-01   5.4276992188e+03
  3.0000000000e-01   5.3997851562e+03
  3.0500000000e-01   5.4020976562e+03
  3.1000000000e-01   5.4313515625e+03
  3.1500000000e-01   5.4836914062e+03
  3.2000000000e-01   5.5544101562e+03
  3.2500000000e-01   5.6369765625e+03
  3.3000000000e-01   5.7230703125e+03
  3.3500000000e-01   5.8027617188e+03
  3.4000000000e-01   5.8653359375e+03
  3.4500000000e-01   5.9005859375e+03
  3.5000000000e-01   5.9005039062e+03
  3.5500000000e-01   5.8605273438e+03
  3.6000000000e-01   5.7806757812e+03
  3.6500000000e-01   5.6656914062e+03
  3.7000000000e-01   5.5245742188e+03
  3.7500000000e-01   5.3691171875e+03
  3.8000000000e-01   5.2124648438e+03
  3.8500000000e-01   5.0669648438e+03
  3.9000000000e-01   4.9426875000e+03
  3.9500000000e-01   4.8461796875e+03
  4.0000000000e-01   4.7801093750e+03
  4.0500000000e-01   4.7433593750e+03
  4.1000000000e-01   4.7317304688e+03
  4.1500000000e-01   4.7389062500e+03
  4.2000000000e-01   4.7575742188e+03
  4.2500000000e-01   4.7803046875e+03
  4.3000000000e-01   4.8002578125e+03
  4.3500000000e-01   4.8115585938e+03
  4.4000000000e-01   4.8096679688e+03
  4.4500000000e-01   4.7913515625e+03
  4.5000000000e-01   4.7547187500e+03
  4.5500000000e-01   4.6994140625e+03
  4.6000000000e-01   4.6265664062e+03
  4.6500000000e-01   4.5387226562e+03
  4.7000000000e-01   4.4398046875e+03
  4.7500000000e-01   4.3347714844e+03
  4.8000000000e-01   4.2289335938e+03
  4.8500000000e-01   4.1274921875e+03
  4.9000000000e-01   4.0347246094e+03
  4.9500000000e-01   3.9533828125e+03
  5.0000000000e-01   3.8844101562e+03
