# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 309 (original trajectory frame 309)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.8562550000e+05
  1.0000000000e-02   6.4927850000e+05
  1.5000000000e-02   5.9345875000e+05
  2.0000000000e-02   5.2439250000e+05
  2.5000000000e-02   4.4916025000e+05
  3.0000000000e-02   3.7454450000e+05
  3.5000000000e-02   3.0604912500e+05
  4.0000000000e-02   2.4727962500e+05
  4.5000000000e-02   1.9976975000e+05
  5.0000000000e-02   1.6323850000e+05
  5.5000000000e-02   1.3611118750e+05
  6.0000000000e-02   1.1617093750e+05
  6.5000000000e-02   1.0115962500e+05
  7.0000000000e-02   8.9196812500e+04
  7.5000000000e-02   7.8989500000e+04
  8.0000000000e-02   6.9832187500e+04
  8.5000000000e-02   6.1469437500e+04
  9.0000000000e-02   5.3904500000e+04
  9.5000000000e-02   4.7223531250e+04
  1.0000000000e-01   4.1480906250e+04
  1.0500000000e-01   3.6654718750e+04
  1.1000000000e-01   3.2655421875e+04
  1.1500000000e-01   2.9364250000e+04
  1.2000000000e-01   2.6664046875e+04
  1.2500000000e-01   2.4461031250e+04
  1.3000000000e-01   2.2681671875e+04
  1.3500000000e-01   2.1261140625e+04
  1.4000000000e-01   2.0129093750e+04
  1.4500000000e-01   1.9204765625e+04
  1.5000000000e-01   1.8401406250e+04
  1.5500000000e-01   1.7638765625e+04
  1.6000000000e-01   1.6856937500e+04
  1.6500000000e-01   1.6025132812e+04
  1.7000000000e-01   1.5143054688e+04
  1.7500000000e-01   1.4234523438e+04
  1.8000000000e-01   1.3336093750e+04
  1.8500000000e-01   1.2486203125e+04
  1.9000000000e-01   1.1715218750e+04
  1.9500000000e-01   1.1041312500e+04
  2.0000000000e-01   1.0469375000e+04
  2.0500000000e-01   9.9936875000e+03
  2.1000000000e-01   9.6018906250e+03
  2.1500000000e-01   9.2790507812e+03
  2.2000000000e-01   9.0118125000e+03
  2.2500000000e-01   8.7902656250e+03
  2.3000000000e-01   8.6092812500e+03
  2.3500000000e-01   8.4669570312e+03
  2.4000000000e-01   8.3625390625e+03
  2.4500000000e-01   8.2929726562e+03
  2.5000000000e-01   8.2502578125e+03
  2.5500000000e-01   8.2206054688e+03
  2.6000000000e-01   8.1854218750e+03
  2.6500000000e-01   8.1252929688e+03
  2.7000000000e-01   8.0244765625e+03
  2.7500000000e-01   7.8754296875e+03
  2.8000000000e-01   7.6808828125e+03
  2.8500000000e-01   7.4533007812e+03
  2.9000000000e-01   7.2116562500e+03
  2.9500000000e-01   6.9763984375e+03
  3.0000000000e-01   6.7650273438e+03
  3.0500000000e-01   6.5888046875e+03
  3.1000000000e-01   6.4520546875e+03
  3.1500000000e-01   6.3531015625e+03
  3.2000000000e-01   6.2864257812e+03
  3.2500000000e-01   6.2443750000e+03
  3.3000000000e-01   6.2182109375e+03
  3.3500000000e-01   6.1982109375e+03
  3.4000000000e-01   6.1735742188e+03
  3.4500000000e-01   6.1326367188e+03
  3.5000000000e-01   6.0646054688e+03
  3.5500000000e-01   5.9615117188e+03
  3.6000000000e-01   5.8209765625e+03
  3.6500000000e-01   5.6473476562e+03
  3.7000000000e-01   5.4515078125e+03
  3.7500000000e-01   5.2484843750e+03
  3.8000000000e-01   5.0539804688e+03
  3.8500000000e-01   4.8807265625e+03
  3.9000000000e-01   4.7361835938e+03
  3.9500000000e-01   4.6220371094e+03
  4.0000000000e-01   4.5359160156e+03
  4.0500000000e-01   4.4738554688e+03
  4.1000000000e-01   4.4329062500e+03
  4.1500000000e-01   4.4123203125e+03
  4.2000000000e-01   4.4131347656e+03
  4.2500000000e-01   4.4363925781e+03
  4.3000000000e-01   4.4808007812e+03
  4.3500000000e-01   4.5411484375e+03
  4.4000000000e-01   4.6082832031e+03
  4.4500000000e-01   4.6707207031e+03
  4.5000000000e-01   4.7174082031e+03
  4.5500000000e-01   4.7406679688e+03
  4.6000000000e-01   4.7380878906e+03
  4.6500000000e-01   4.7127851562e+03
  4.7000000000e-01   4.6721093750e+03
  4.7500000000e-01   4.6250097656e+03
  4.8000000000e-01   4.5794140625e+03
  4.8500000000e-01   4.5400156250e+03
  4.9000000000e-01   4.5075507812e+03
  4.9500000000e-01   4.4792968750e+03
  5.0000000000e-01   4.4504804688e+03
