# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 542 (original trajectory frame 542)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.3033250000e+05
  1.0000000000e-02   5.9062000000e+05
  1.5000000000e-02   5.2995600000e+05
  2.0000000000e-02   4.5550750000e+05
  2.5000000000e-02   3.7540100000e+05
  3.0000000000e-02   2.9733350000e+05
  3.5000000000e-02   2.2743975000e+05
  4.0000000000e-02   1.6959662500e+05
  4.5000000000e-02   1.2526906250e+05
  5.0000000000e-02   9.3836312500e+04
  5.5000000000e-02   7.3247125000e+04
  6.0000000000e-02   6.0786718750e+04
  6.5000000000e-02   5.3762062500e+04
  7.0000000000e-02   4.9959218750e+04
  7.5000000000e-02   4.7835843750e+04
  8.0000000000e-02   4.6481343750e+04
  8.5000000000e-02   4.5433343750e+04
  9.0000000000e-02   4.4463406250e+04
  9.5000000000e-02   4.3408968750e+04
  1.0000000000e-01   4.2098000000e+04
  1.0500000000e-01   4.0356812500e+04
  1.1000000000e-01   3.8067437500e+04
  1.1500000000e-01   3.5225796875e+04
  1.2000000000e-01   3.1962250000e+04
  1.2500000000e-01   2.8517484375e+04
  1.3000000000e-01   2.5179296875e+04
  1.3500000000e-01   2.2206062500e+04
  1.4000000000e-01   1.9767203125e+04
  1.4500000000e-01   1.7917125000e+04
  1.5000000000e-01   1.6605679688e+04
  1.5500000000e-01   1.5715140625e+04
  1.6000000000e-01   1.5106281250e+04
  1.6500000000e-01   1.4655843750e+04
  1.7000000000e-01   1.4276171875e+04
  1.7500000000e-01   1.3917500000e+04
  1.8000000000e-01   1.3556914062e+04
  1.8500000000e-01   1.3185742188e+04
  1.9000000000e-01   1.2800390625e+04
  1.9500000000e-01   1.2400750000e+04
  2.0000000000e-01   1.1992625000e+04
  2.0500000000e-01   1.1589914062e+04
  2.1000000000e-01   1.1213578125e+04
  2.1500000000e-01   1.0884945312e+04
  2.2000000000e-01   1.0616843750e+04
  2.2500000000e-01   1.0406875000e+04
  2.3000000000e-01   1.0235718750e+04
  2.3500000000e-01   1.0073140625e+04
  2.4000000000e-01   9.8886640625e+03
  2.4500000000e-01   9.6633984375e+03
  2.5000000000e-01   9.3969687500e+03
  2.5500000000e-01   9.1078828125e+03
  2.6000000000e-01   8.8253046875e+03
  2.6500000000e-01   8.5771953125e+03
  2.7000000000e-01   8.3783515625e+03
  2.7500000000e-01   8.2242539062e+03
  2.8000000000e-01   8.0923906250e+03
  2.8500000000e-01   7.9512304688e+03
  2.9000000000e-01   7.7730156250e+03
  2.9500000000e-01   7.5453320312e+03
  3.0000000000e-01   7.2769570312e+03
  3.0500000000e-01   6.9957968750e+03
  3.1000000000e-01   6.7398085938e+03
  3.1500000000e-01   6.5437812500e+03
  3.2000000000e-01   6.4271679688e+03
  3.2500000000e-01   6.3871210938e+03
  3.3000000000e-01   6.3991054688e+03
  3.3500000000e-01   6.4243125000e+03
  3.4000000000e-01   6.4218125000e+03
  3.4500000000e-01   6.3605000000e+03
  3.5000000000e-01   6.2275429688e+03
  3.5500000000e-01   6.0304687500e+03
  3.6000000000e-01   5.7931679688e+03
  3.6500000000e-01   5.5472421875e+03
  3.7000000000e-01   5.3225937500e+03
  3.7500000000e-01   5.1396406250e+03
  3.8000000000e-01   5.0060078125e+03
  3.8500000000e-01   4.9178125000e+03
  3.9000000000e-01   4.8640078125e+03
  3.9500000000e-01   4.8318554688e+03
  4.0000000000e-01   4.8114296875e+03
  4.0500000000e-01   4.7970546875e+03
  4.1000000000e-01   4.7863476562e+03
  4.1500000000e-01   4.7775195312e+03
  4.2000000000e-01   4.7667265625e+03
  4.2500000000e-01   4.7469570312e+03
  4.3000000000e-01   4.7093593750e+03
  4.3500000000e-01   4.6461328125e+03
  4.4000000000e-01   4.5537890625e+03
  4.4500000000e-01   4.4355019531e+03
  4.5000000000e-01   4.3010195312e+03
  4.5500000000e-01   4.1641250000e+03
  4.6000000000e-01   4.0386191406e+03
  4.6500000000e-01   3.9342929688e+03
  4.7000000000e-01   3.8542265625e+03
  4.7500000000e-01   3.7947949219e+03
  4.8000000000e-01   3.7477539062e+03
  4.8500000000e-01   3.7038593750e+03
  4.9000000000e-01   3.6563828125e+03
  4.9500000000e-01   3.6032148438e+03
  5.0000000000e-01   3.5468945312e+03
