# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 121 (original trajectory frame 121)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.0450300000e+05
  1.0000000000e-02   6.6857600000e+05
  1.5000000000e-02   6.1256900000e+05
  2.0000000000e-02   5.4172075000e+05
  2.5000000000e-02   4.6229925000e+05
  3.0000000000e-02   3.8080075000e+05
  3.5000000000e-02   3.0312675000e+05
  4.0000000000e-02   2.3394787500e+05
  4.5000000000e-02   1.7629925000e+05
  5.0000000000e-02   1.3146012500e+05
  5.5000000000e-02   9.9097625000e+04
  6.0000000000e-02   7.7627687500e+04
  6.5000000000e-02   6.4694843750e+04
  7.0000000000e-02   5.7672843750e+04
  7.5000000000e-02   5.4103625000e+04
  8.0000000000e-02   5.2009375000e+04
  8.5000000000e-02   5.0048218750e+04
  9.0000000000e-02   4.7523218750e+04
  9.5000000000e-02   4.4274406250e+04
  1.0000000000e-01   4.0504656250e+04
  1.0500000000e-01   3.6588875000e+04
  1.1000000000e-01   3.2911390625e+04
  1.1500000000e-01   2.9754781250e+04
  1.2000000000e-01   2.7250828125e+04
  1.2500000000e-01   2.5386421875e+04
  1.3000000000e-01   2.4044578125e+04
  1.3500000000e-01   2.3060968750e+04
  1.4000000000e-01   2.2275531250e+04
  1.4500000000e-01   2.1568109375e+04
  1.5000000000e-01   2.0871687500e+04
  1.5500000000e-01   2.0167750000e+04
  1.6000000000e-01   1.9468578125e+04
  1.6500000000e-01   1.8797179688e+04
  1.7000000000e-01   1.8169828125e+04
  1.7500000000e-01   1.7587289062e+04
  1.8000000000e-01   1.7033554688e+04
  1.8500000000e-01   1.6481156250e+04
  1.9000000000e-01   1.5900140625e+04
  1.9500000000e-01   1.5266234375e+04
  2.0000000000e-01   1.4566523438e+04
  2.0500000000e-01   1.3802023438e+04
  2.1000000000e-01   1.2986585938e+04
  2.1500000000e-01   1.2144171875e+04
  2.2000000000e-01   1.1305281250e+04
  2.2500000000e-01   1.0502578125e+04
  2.3000000000e-01   9.7676328125e+03
  2.3500000000e-01   9.1272656250e+03
  2.4000000000e-01   8.6006875000e+03
  2.4500000000e-01   8.1966054688e+03
  2.5000000000e-01   7.9113320312e+03
  2.5500000000e-01   7.7283203125e+03
  2.6000000000e-01   7.6198359375e+03
  2.6500000000e-01   7.5510625000e+03
  2.7000000000e-01   7.4857734375e+03
  2.7500000000e-01   7.3933085938e+03
  2.8000000000e-01   7.2545429688e+03
  2.8500000000e-01   7.0661289062e+03
  2.9000000000e-01   6.8410390625e+03
  2.9500000000e-01   6.6056406250e+03
  3.0000000000e-01   6.3933281250e+03
  3.0500000000e-01   6.2366562500e+03
  3.1000000000e-01   6.1591679688e+03
  3.1500000000e-01   6.1694062500e+03
  3.2000000000e-01   6.2581132812e+03
  3.2500000000e-01   6.3996953125e+03
  3.3000000000e-01   6.5570937500e+03
  3.3500000000e-01   6.6892773438e+03
  3.4000000000e-01   6.7592890625e+03
  3.4500000000e-01   6.7414296875e+03
  3.5000000000e-01   6.6255546875e+03
  3.5500000000e-01   6.4183593750e+03
  3.6000000000e-01   6.1409882812e+03
  3.6500000000e-01   5.8243476562e+03
  3.7000000000e-01   5.5028828125e+03
  3.7500000000e-01   5.2084101562e+03
  3.8000000000e-01   4.9652773438e+03
  3.8500000000e-01   4.7874648438e+03
  3.9000000000e-01   4.6780195312e+03
  3.9500000000e-01   4.6303789062e+03
  4.0000000000e-01   4.6313320312e+03
  4.0500000000e-01   4.6641894531e+03
  4.1000000000e-01   4.7120800781e+03
  4.1500000000e-01   4.7603007812e+03
  4.2000000000e-01   4.7978671875e+03
  4.2500000000e-01   4.8179023438e+03
  4.3000000000e-01   4.8174570312e+03
  4.3500000000e-01   4.7967695312e+03
  4.4000000000e-01   4.7583964844e+03
  4.4500000000e-01   4.7065664062e+03
  4.5000000000e-01   4.6462968750e+03
  4.5500000000e-01   4.5831074219e+03
  4.6000000000e-01   4.5223144531e+03
  4.6500000000e-01   4.4687343750e+03
  4.7000000000e-01   4.4260195312e+03
  4.7500000000e-01   4.3962421875e+03
  4.8000000000e-01   4.3795937500e+03
  4.8500000000e-01   4.3741972656e+03
  4.9000000000e-01   4.3764335938e+03
  4.9500000000e-01   4.3814023438e+03
  5.0000000000e-01   4.3837929688e+03
