# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 245 (original trajectory frame 245)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.6882450000e+05
  1.0000000000e-02   6.2806700000e+05
  1.5000000000e-02   5.6575825000e+05
  2.0000000000e-02   4.8922550000e+05
  2.5000000000e-02   4.0676925000e+05
  3.0000000000e-02   3.2628275000e+05
  3.5000000000e-02   2.5406787500e+05
  4.0000000000e-02   1.9412675000e+05
  4.5000000000e-02   1.4798343750e+05
  5.0000000000e-02   1.1499487500e+05
  5.5000000000e-02   9.3025937500e+04
  6.0000000000e-02   7.9232937500e+04
  6.5000000000e-02   7.0791093750e+04
  7.0000000000e-02   6.5389062500e+04
  7.5000000000e-02   6.1452562500e+04
  8.0000000000e-02   5.8116343750e+04
  8.5000000000e-02   5.5034812500e+04
  9.0000000000e-02   5.2135562500e+04
  9.5000000000e-02   4.9414000000e+04
  1.0000000000e-01   4.6816093750e+04
  1.0500000000e-01   4.4216187500e+04
  1.1000000000e-01   4.1464875000e+04
  1.1500000000e-01   3.8457312500e+04
  1.2000000000e-01   3.5183203125e+04
  1.2500000000e-01   3.1738125000e+04
  1.3000000000e-01   2.8292500000e+04
  1.3500000000e-01   2.5037531250e+04
  1.4000000000e-01   2.2130421875e+04
  1.4500000000e-01   1.9658093750e+04
  1.5000000000e-01   1.7629140625e+04
  1.5500000000e-01   1.5990585938e+04
  1.6000000000e-01   1.4658507812e+04
  1.6500000000e-01   1.3549015625e+04
  1.7000000000e-01   1.2600421875e+04
  1.7500000000e-01   1.1780726562e+04
  1.8000000000e-01   1.1083187500e+04
  1.8500000000e-01   1.0515250000e+04
  1.9000000000e-01   1.0086117188e+04
  1.9500000000e-01   9.7979062500e+03
  2.0000000000e-01   9.6412187500e+03
  2.0500000000e-01   9.5950156250e+03
  2.1000000000e-01   9.6284843750e+03
  2.1500000000e-01   9.7041718750e+03
  2.2000000000e-01   9.7817812500e+03
  2.2500000000e-01   9.8226562500e+03
  2.3000000000e-01   9.7947187500e+03
  2.3500000000e-01   9.6786406250e+03
  2.4000000000e-01   9.4720625000e+03
  2.4500000000e-01   9.1917734375e+03
  2.5000000000e-01   8.8714531250e+03
  2.5500000000e-01   8.5548789062e+03
  2.6000000000e-01   8.2863945312e+03
  2.6500000000e-01   8.1001992188e+03
  2.7000000000e-01   8.0122421875e+03
  2.7500000000e-01   8.0162851562e+03
  2.8000000000e-01   8.0861054688e+03
  2.8500000000e-01   8.1822695312e+03
  2.9000000000e-01   8.2624414062e+03
  2.9500000000e-01   8.2909765625e+03
  3.0000000000e-01   8.2465585938e+03
  3.0500000000e-01   8.1250781250e+03
  3.1000000000e-01   7.9375390625e+03
  3.1500000000e-01   7.7047968750e+03
  3.2000000000e-01   7.4504531250e+03
  3.2500000000e-01   7.1943164062e+03
  3.3000000000e-01   6.9487421875e+03
  3.3500000000e-01   6.7179257812e+03
  3.4000000000e-01   6.5001875000e+03
  3.4500000000e-01   6.2915507812e+03
  3.5000000000e-01   6.0894648438e+03
  3.5500000000e-01   5.8944335938e+03
  3.6000000000e-01   5.7101250000e+03
  3.6500000000e-01   5.5412734375e+03
  3.7000000000e-01   5.3911601562e+03
  3.7500000000e-01   5.2597382812e+03
  3.8000000000e-01   5.1434140625e+03
  3.8500000000e-01   5.0366406250e+03
  3.9000000000e-01   4.9345039062e+03
  3.9500000000e-01   4.8350820312e+03
  4.0000000000e-01   4.7405585938e+03
  4.0500000000e-01   4.6560585938e+03
  4.1000000000e-01   4.5869609375e+03
  4.1500000000e-01   4.5355234375e+03
  4.2000000000e-01   4.4987695312e+03
  4.2500000000e-01   4.4681953125e+03
  4.3000000000e-01   4.4323515625e+03
  4.3500000000e-01   4.3811308594e+03
  4.4000000000e-01   4.3099765625e+03
  4.4500000000e-01   4.2228281250e+03
  4.5000000000e-01   4.1317382812e+03
  4.5500000000e-01   4.0535527344e+03
  4.6000000000e-01   4.0044492188e+03
  4.6500000000e-01   3.9943828125e+03
  4.7000000000e-01   4.0232675781e+03
  4.7500000000e-01   4.0805898438e+03
  4.8000000000e-01   4.1481855469e+03
  4.8500000000e-01   4.2056796875e+03
  4.9000000000e-01   4.2362578125e+03
  4.9500000000e-01   4.2310878906e+03
  5.0000000000e-01   4.1909179688e+03
