# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 341 (original trajectory frame 341)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   5.9237200000e+05
  1.0000000000e-02   5.6169625000e+05
  1.5000000000e-02   5.1389550000e+05
  2.0000000000e-02   4.5347375000e+05
  2.5000000000e-02   3.8585375000e+05
  3.0000000000e-02   3.1665575000e+05
  3.5000000000e-02   2.5101850000e+05
  4.0000000000e-02   1.9303012500e+05
  4.5000000000e-02   1.4534887500e+05
  5.0000000000e-02   1.0907743750e+05
  5.5000000000e-02   8.3870875000e+04
  6.0000000000e-02   6.8226062500e+04
  6.5000000000e-02   5.9908687500e+04
  7.0000000000e-02   5.6406656250e+04
  7.5000000000e-02   5.5349906250e+04
  8.0000000000e-02   5.4825062500e+04
  8.5000000000e-02   5.3555562500e+04
  9.0000000000e-02   5.0936937500e+04
  9.5000000000e-02   4.6954156250e+04
  1.0000000000e-01   4.2011531250e+04
  1.0500000000e-01   3.6730343750e+04
  1.1000000000e-01   3.1754265625e+04
  1.1500000000e-01   2.7595265625e+04
  1.2000000000e-01   2.4545765625e+04
  1.2500000000e-01   2.2653359375e+04
  1.3000000000e-01   2.1754140625e+04
  1.3500000000e-01   2.1542000000e+04
  1.4000000000e-01   2.1654125000e+04
  1.4500000000e-01   2.1751125000e+04
  1.5000000000e-01   2.1577375000e+04
  1.5500000000e-01   2.0993468750e+04
  1.6000000000e-01   1.9980187500e+04
  1.6500000000e-01   1.8618125000e+04
  1.7000000000e-01   1.7053648438e+04
  1.7500000000e-01   1.5457531250e+04
  1.8000000000e-01   1.3988367188e+04
  1.8500000000e-01   1.2765046875e+04
  1.9000000000e-01   1.1850906250e+04
  1.9500000000e-01   1.1252023438e+04
  2.0000000000e-01   1.0925757812e+04
  2.0500000000e-01   1.0797062500e+04
  2.1000000000e-01   1.0776773438e+04
  2.1500000000e-01   1.0780125000e+04
  2.2000000000e-01   1.0740382812e+04
  2.2500000000e-01   1.0616820312e+04
  2.3000000000e-01   1.0396406250e+04
  2.3500000000e-01   1.0090007812e+04
  2.4000000000e-01   9.7247343750e+03
  2.4500000000e-01   9.3345546875e+03
  2.5000000000e-01   8.9515312500e+03
  2.5500000000e-01   8.5995390625e+03
  2.6000000000e-01   8.2903203125e+03
  2.6500000000e-01   8.0238789062e+03
  2.7000000000e-01   7.7907187500e+03
  2.7500000000e-01   7.5763867188e+03
  2.8000000000e-01   7.3658007812e+03
  2.8500000000e-01   7.1474414062e+03
  2.9000000000e-01   6.9156289062e+03
  2.9500000000e-01   6.6714296875e+03
  3.0000000000e-01   6.4215195312e+03
  3.0500000000e-01   6.1764609375e+03
  3.1000000000e-01   5.9480429688e+03
  3.1500000000e-01   5.7468203125e+03
  3.2000000000e-01   5.5804062500e+03
  3.2500000000e-01   5.4518515625e+03
  3.3000000000e-01   5.3593945312e+03
  3.3500000000e-01   5.2966601562e+03
  3.4000000000e-01   5.2534921875e+03
  3.4500000000e-01   5.2173671875e+03
  3.5000000000e-01   5.1752265625e+03
  3.5500000000e-01   5.1154296875e+03
  3.6000000000e-01   5.0297617188e+03
  3.6500000000e-01   4.9149140625e+03
  3.7000000000e-01   4.7735234375e+03
  3.7500000000e-01   4.6139218750e+03
  3.8000000000e-01   4.4490976562e+03
  3.8500000000e-01   4.2945078125e+03
  3.9000000000e-01   4.1653671875e+03
  3.9500000000e-01   4.0737480469e+03
  4.0000000000e-01   4.0263457031e+03
  4.0500000000e-01   4.0232089844e+03
  4.1000000000e-01   4.0576718750e+03
  4.1500000000e-01   4.1178261719e+03
  4.2000000000e-01   4.1888632812e+03
  4.2500000000e-01   4.2557890625e+03
  4.3000000000e-01   4.3061699219e+03
  4.3500000000e-01   4.3318574219e+03
  4.4000000000e-01   4.3297500000e+03
  4.4500000000e-01   4.3014960938e+03
  4.5000000000e-01   4.2520664062e+03
  4.5500000000e-01   4.1881445312e+03
  4.6000000000e-01   4.1162792969e+03
  4.6500000000e-01   4.0416796875e+03
  4.7000000000e-01   3.9675234375e+03
  4.7500000000e-01   3.8951054688e+03
  4.8000000000e-01   3.8244121094e+03
  4.8500000000e-01   3.7549335938e+03
  4.9000000000e-01   3.6863652344e+03
  4.9500000000e-01   3.6190898438e+03
  5.0000000000e-01   3.5542070312e+03
