# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 511 (original trajectory frame 511)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.5001550000e+05
  1.0000000000e-02   6.9234500000e+05
  1.5000000000e-02   6.0711625000e+05
  2.0000000000e-02   5.0772225000e+05
  2.5000000000e-02   4.0798675000e+05
  3.0000000000e-02   3.1916300000e+05
  3.5000000000e-02   2.4799837500e+05
  4.0000000000e-02   1.9625900000e+05
  4.5000000000e-02   1.6162806250e+05
  5.0000000000e-02   1.3943456250e+05
  5.5000000000e-02   1.2452475000e+05
  6.0000000000e-02   1.1268968750e+05
  6.5000000000e-02   1.0134981250e+05
  7.0000000000e-02   8.9517937500e+04
  7.5000000000e-02   7.7310437500e+04
  8.0000000000e-02   6.5332843750e+04
  8.5000000000e-02   5.4213000000e+04
  9.0000000000e-02   4.4377562500e+04
  9.5000000000e-02   3.6034718750e+04
  1.0000000000e-01   2.9256578125e+04
  1.0500000000e-01   2.4046062500e+04
  1.1000000000e-01   2.0348453125e+04
  1.1500000000e-01   1.8021796875e+04
  1.2000000000e-01   1.6813843750e+04
  1.2500000000e-01   1.6382843750e+04
  1.3000000000e-01   1.6363835938e+04
  1.3500000000e-01   1.6450507812e+04
  1.4000000000e-01   1.6451585938e+04
  1.4500000000e-01   1.6297898438e+04
  1.5000000000e-01   1.6006507812e+04
  1.5500000000e-01   1.5626515625e+04
  1.6000000000e-01   1.5199367188e+04
  1.6500000000e-01   1.4748640625e+04
  1.7000000000e-01   1.4295265625e+04
  1.7500000000e-01   1.3876226562e+04
  1.8000000000e-01   1.3548343750e+04
  1.8500000000e-01   1.3369195312e+04
  1.9000000000e-01   1.3363984375e+04
  1.9500000000e-01   1.3499179688e+04
  2.0000000000e-01   1.3680296875e+04
  2.0500000000e-01   1.3778210938e+04
  2.1000000000e-01   1.3674460938e+04
  2.1500000000e-01   1.3305828125e+04
  2.2000000000e-01   1.2688671875e+04
  2.2500000000e-01   1.1913898438e+04
  2.3000000000e-01   1.1115968750e+04
  2.3500000000e-01   1.0429296875e+04
  2.4000000000e-01   9.9490703125e+03
  2.4500000000e-01   9.7079687500e+03
  2.5000000000e-01   9.6750820312e+03
  2.5500000000e-01   9.7718046875e+03
  2.6000000000e-01   9.8988750000e+03
  2.6500000000e-01   9.9637578125e+03
  2.7000000000e-01   9.9024648438e+03
  2.7500000000e-01   9.6913007812e+03
  2.8000000000e-01   9.3474531250e+03
  2.8500000000e-01   8.9194453125e+03
  2.9000000000e-01   8.4717500000e+03
  2.9500000000e-01   8.0664843750e+03
  3.0000000000e-01   7.7478359375e+03
  3.0500000000e-01   7.5327695312e+03
  3.1000000000e-01   7.4101328125e+03
  3.1500000000e-01   7.3477578125e+03
  3.2000000000e-01   7.3043476562e+03
  3.2500000000e-01   7.2425312500e+03
  3.3000000000e-01   7.1387226562e+03
  3.3500000000e-01   6.9876796875e+03
  3.4000000000e-01   6.8007226562e+03
  3.4500000000e-01   6.5999375000e+03
  3.5000000000e-01   6.4100625000e+03
  3.5500000000e-01   6.2512148438e+03
  3.6000000000e-01   6.1343046875e+03
  3.6500000000e-01   6.0597031250e+03
  3.7000000000e-01   6.0190390625e+03
  3.7500000000e-01   5.9988906250e+03
  3.8000000000e-01   5.9847890625e+03
  3.8500000000e-01   5.9644375000e+03
  3.9000000000e-01   5.9293164062e+03
  3.9500000000e-01   5.8747656250e+03
  4.0000000000e-01   5.7994765625e+03
  4.0500000000e-01   5.7048125000e+03
  4.1000000000e-01   5.5946523438e+03
  4.1500000000e-01   5.4757304688e+03
  4.2000000000e-01   5.3576328125e+03
  4.2500000000e-01   5.2515585938e+03
  4.3000000000e-01   5.1679648438e+03
  4.3500000000e-01   5.1131171875e+03
  4.4000000000e-01   5.0860195312e+03
  4.4500000000e-01   5.0774140625e+03
  4.5000000000e-01   5.0714023438e+03
  4.5500000000e-01   5.0497343750e+03
  4.6000000000e-01   4.9974843750e+03
  4.6500000000e-01   4.9078574219e+03
  4.7000000000e-01   4.7844375000e+03
  4.7500000000e-01   4.6401562500e+03
  4.8000000000e-01   4.4933320312e+03
  4.8500000000e-01   4.3621835938e+03
  4.9000000000e-01   4.2601699219e+03
  4.9500000000e-01   4.1930937500e+03
  5.0000000000e-01   4.1588984375e+03
