# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 468 (original trajectory frame 468)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   7.0596200000e+05
  1.0000000000e-02   6.7968900000e+05
  1.5000000000e-02   6.3821200000e+05
  2.0000000000e-02   5.8471900000e+05
  2.5000000000e-02   5.2308250000e+05
  3.0000000000e-02   4.5744450000e+05
  3.5000000000e-02   3.9175450000e+05
  4.0000000000e-02   3.2938375000e+05
  4.5000000000e-02   2.7287250000e+05
  5.0000000000e-02   2.2379887500e+05
  5.5000000000e-02   1.8279500000e+05
  6.0000000000e-02   1.4967512500e+05
  6.5000000000e-02   1.2364287500e+05
  7.0000000000e-02   1.0353643750e+05
  7.5000000000e-02   8.8054750000e+04
  8.0000000000e-02   7.5952937500e+04
  8.5000000000e-02   6.6174437500e+04
  9.0000000000e-02   5.7918812500e+04
  9.5000000000e-02   5.0653437500e+04
  1.0000000000e-01   4.4081718750e+04
  1.0500000000e-01   3.8088343750e+04
  1.1000000000e-01   3.2673843750e+04
  1.1500000000e-01   2.7896718750e+04
  1.2000000000e-01   2.3824312500e+04
  1.2500000000e-01   2.0501359375e+04
  1.3000000000e-01   1.7932171875e+04
  1.3500000000e-01   1.6075609375e+04
  1.4000000000e-01   1.4848296875e+04
  1.4500000000e-01   1.4135046875e+04
  1.5000000000e-01   1.3800882812e+04
  1.5500000000e-01   1.3705867188e+04
  1.6000000000e-01   1.3718414062e+04
  1.6500000000e-01   1.3726914062e+04
  1.7000000000e-01   1.3648164062e+04
  1.7500000000e-01   1.3431640625e+04
  1.8000000000e-01   1.3059218750e+04
  1.8500000000e-01   1.2541390625e+04
  1.9000000000e-01   1.1909929688e+04
  1.9500000000e-01   1.1209476562e+04
  2.0000000000e-01   1.0489007812e+04
  2.0500000000e-01   9.7944101562e+03
  2.1000000000e-01   9.1633828125e+03
  2.1500000000e-01   8.6224140625e+03
  2.2000000000e-01   8.1858906250e+03
  2.2500000000e-01   7.8568476562e+03
  2.3000000000e-01   7.6284726562e+03
  2.3500000000e-01   7.4863515625e+03
  2.4000000000e-01   7.4107929688e+03
  2.4500000000e-01   7.3794609375e+03
  2.5000000000e-01   7.3698203125e+03
  2.5500000000e-01   7.3617148438e+03
  2.6000000000e-01   7.3393593750e+03
  2.6500000000e-01   7.2930468750e+03
  2.7000000000e-01   7.2194257812e+03
  2.7500000000e-01   7.1213046875e+03
  2.8000000000e-01   7.0059765625e+03
  2.8500000000e-01   6.8832421875e+03
  2.9000000000e-01   6.7629765625e+03
  2.9500000000e-01   6.6533125000e+03
  3.0000000000e-01   6.5591992188e+03
  3.0500000000e-01   6.4822304688e+03
  3.1000000000e-01   6.4208867188e+03
  3.1500000000e-01   6.3716992188e+03
  3.2000000000e-01   6.3301796875e+03
  3.2500000000e-01   6.2919531250e+03
  3.3000000000e-01   6.2531328125e+03
  3.3500000000e-01   6.2107226562e+03
  3.4000000000e-01   6.1625546875e+03
  3.4500000000e-01   6.1071875000e+03
  3.5000000000e-01   6.0440039062e+03
  3.5500000000e-01   5.9732109375e+03
  3.6000000000e-01   5.8961523438e+03
  3.6500000000e-01   5.8151484375e+03
  3.7000000000e-01   5.7333320312e+03
  3.7500000000e-01   5.6539882812e+03
  3.8000000000e-01   5.5796718750e+03
  3.8500000000e-01   5.5115078125e+03
  3.9000000000e-01   5.4485351562e+03
  3.9500000000e-01   5.3877343750e+03
  4.0000000000e-01   5.3246406250e+03
  4.0500000000e-01   5.2545742188e+03
  4.1000000000e-01   5.1737968750e+03
  4.1500000000e-01   5.0809277344e+03
  4.2000000000e-01   4.9775898438e+03
  4.2500000000e-01   4.8682070312e+03
  4.3000000000e-01   4.7594453125e+03
  4.3500000000e-01   4.6587050781e+03
  4.4000000000e-01   4.5724980469e+03
  4.4500000000e-01   4.5052910156e+03
  4.5000000000e-01   4.4585195312e+03
  4.5500000000e-01   4.4306093750e+03
  4.6000000000e-01   4.4175273438e+03
  4.6500000000e-01   4.4138105469e+03
  4.7000000000e-01   4.4137578125e+03
  4.7500000000e-01   4.4124414062e+03
  4.8000000000e-01   4.4063828125e+03
  4.8500000000e-01   4.3936406250e+03
  4.9000000000e-01   4.3736445312e+03
  4.9500000000e-01   4.3466992188e+03
  5.0000000000e-01   4.3136132812e+03
