# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 110 (original trajectory frame 110)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.9065900000e+05
  1.0000000000e-02   6.1174850000e+05
  1.5000000000e-02   5.0638275000e+05
  2.0000000000e-02   4.0042100000e+05
  2.5000000000e-02   3.1193675000e+05
  3.0000000000e-02   2.4678312500e+05
  3.5000000000e-02   2.0126787500e+05
  4.0000000000e-02   1.6840175000e+05
  4.5000000000e-02   1.4294406250e+05
  5.0000000000e-02   1.2276156250e+05
  5.5000000000e-02   1.0736800000e+05
  6.0000000000e-02   9.6085250000e+04
  6.5000000000e-02   8.7512750000e+04
  7.0000000000e-02   8.0188125000e+04
  7.5000000000e-02   7.3316437500e+04
  8.0000000000e-02   6.6802187500e+04
  8.5000000000e-02   6.0762156250e+04
  9.0000000000e-02   5.5156625000e+04
  9.5000000000e-02   4.9852781250e+04
  1.0000000000e-01   4.4882156250e+04
  1.0500000000e-01   4.0508125000e+04
  1.1000000000e-01   3.7003843750e+04
  1.1500000000e-01   3.4395109375e+04
  1.2000000000e-01   3.2414093750e+04
  1.2500000000e-01   3.0671375000e+04
  1.3000000000e-01   2.8855796875e+04
  1.3500000000e-01   2.6815421875e+04
  1.4000000000e-01   2.4538375000e+04
  1.4500000000e-01   2.2125781250e+04
  1.5000000000e-01   1.9777593750e+04
  1.5500000000e-01   1.7736578125e+04
  1.6000000000e-01   1.6166250000e+04
  1.6500000000e-01   1.5044382812e+04
  1.7000000000e-01   1.4178906250e+04
  1.7500000000e-01   1.3351210938e+04
  1.8000000000e-01   1.2471515625e+04
  1.8500000000e-01   1.1613312500e+04
  1.9000000000e-01   1.0911625000e+04
  1.9500000000e-01   1.0432585938e+04
  2.0000000000e-01   1.0127476562e+04
  2.0500000000e-01   9.8916796875e+03
  2.1000000000e-01   9.6511015625e+03
  2.1500000000e-01   9.3972539062e+03
  2.2000000000e-01   9.1597031250e+03
  2.2500000000e-01   8.9631015625e+03
  2.3000000000e-01   8.8101796875e+03
  2.3500000000e-01   8.6910468750e+03
  2.4000000000e-01   8.5944687500e+03
  2.4500000000e-01   8.5093437500e+03
  2.5000000000e-01   8.4254140625e+03
  2.5500000000e-01   8.3399335938e+03
  2.6000000000e-01   8.2628125000e+03
  2.6500000000e-01   8.2075898438e+03
  2.7000000000e-01   8.1725429688e+03
  2.7500000000e-01   8.1324570312e+03
  2.8000000000e-01   8.0533710938e+03
  2.8500000000e-01   7.9188164062e+03
  2.9000000000e-01   7.7436250000e+03
  2.9500000000e-01   7.5618359375e+03
  3.0000000000e-01   7.4023515625e+03
  3.0500000000e-01   7.2738515625e+03
  3.1000000000e-01   7.1681640625e+03
  3.1500000000e-01   7.0735703125e+03
  3.2000000000e-01   6.9825390625e+03
  3.2500000000e-01   6.8909218750e+03
  3.3000000000e-01   6.7949257812e+03
  3.3500000000e-01   6.6916054688e+03
  3.4000000000e-01   6.5813164062e+03
  3.4500000000e-01   6.4681015625e+03
  3.5000000000e-01   6.3570859375e+03
  3.5500000000e-01   6.2532148438e+03
  3.6000000000e-01   6.1620234375e+03
  3.6500000000e-01   6.0885976562e+03
  3.7000000000e-01   6.0320742188e+03
  3.7500000000e-01   5.9796601562e+03
  3.8000000000e-01   5.9096601562e+03
  3.8500000000e-01   5.8050390625e+03
  3.9000000000e-01   5.6680078125e+03
  3.9500000000e-01   5.5219804688e+03
  4.0000000000e-01   5.3966992188e+03
  4.0500000000e-01   5.3079648438e+03
  4.1000000000e-01   5.2482929688e+03
  4.1500000000e-01   5.1952343750e+03
  4.2000000000e-01   5.1294140625e+03
  4.2500000000e-01   5.0469062500e+03
  4.3000000000e-01   4.9582871094e+03
  4.3500000000e-01   4.8776269531e+03
  4.4000000000e-01   4.8119492188e+03
  4.4500000000e-01   4.7582734375e+03
  4.5000000000e-01   4.7072929688e+03
  4.5500000000e-01   4.6495566406e+03
  4.6000000000e-01   4.5788945312e+03
  4.6500000000e-01   4.4931015625e+03
  4.7000000000e-01   4.3936289062e+03
  4.7500000000e-01   4.2862773438e+03
  4.8000000000e-01   4.1829062500e+03
  4.8500000000e-01   4.1014082031e+03
  4.9000000000e-01   4.0607675781e+03
  4.9500000000e-01   4.0716464844e+03
  5.0000000000e-01   4.1274550781e+03
