# robin saxs scatter per-frame SAXS profile
# topology: pnt_STARLING.pdb
# trajectory: pnt_STARLING.xtc
# frame: 252 (original trajectory frame 252)
# selection: not element H
# c1=1.0  c2=2.0
# q (Å⁻¹)          I(q)
  5.0000000000e-03   6.8942150000e+05
  1.0000000000e-02   6.2343975000e+05
  1.5000000000e-02   5.3197700000e+05
  2.0000000000e-02   4.3489100000e+05
  2.5000000000e-02   3.4831900000e+05
  3.0000000000e-02   2.8021650000e+05
  3.5000000000e-02   2.3023525000e+05
  4.0000000000e-02   1.9305975000e+05
  4.5000000000e-02   1.6279475000e+05
  5.0000000000e-02   1.3596612500e+05
  5.5000000000e-02   1.1202906250e+05
  6.0000000000e-02   9.1998437500e+04
  6.5000000000e-02   7.6661750000e+04
  7.0000000000e-02   6.5653000000e+04
  7.5000000000e-02   5.7701375000e+04
  8.0000000000e-02   5.1493031250e+04
  8.5000000000e-02   4.6325312500e+04
  9.0000000000e-02   4.2125687500e+04
  9.5000000000e-02   3.9004812500e+04
  1.0000000000e-01   3.6827546875e+04
  1.0500000000e-01   3.5147031250e+04
  1.1000000000e-01   3.3470921875e+04
  1.1500000000e-01   3.1559265625e+04
  1.2000000000e-01   2.9485656250e+04
  1.2500000000e-01   2.7450453125e+04
  1.3000000000e-01   2.5552421875e+04
  1.3500000000e-01   2.3732484375e+04
  1.4000000000e-01   2.1914171875e+04
  1.4500000000e-01   2.0179140625e+04
  1.5000000000e-01   1.8784484375e+04
  1.5500000000e-01   1.7984156250e+04
  1.6000000000e-01   1.7796164062e+04
  1.6500000000e-01   1.7918476562e+04
  1.7000000000e-01   1.7880828125e+04
  1.7500000000e-01   1.7326304688e+04
  1.8000000000e-01   1.6219539062e+04
  1.8500000000e-01   1.4834843750e+04
  1.9000000000e-01   1.3546992188e+04
  1.9500000000e-01   1.2589468750e+04
  2.0000000000e-01   1.1947335938e+04
  2.0500000000e-01   1.1438039062e+04
  2.1000000000e-01   1.0888859375e+04
  2.1500000000e-01   1.0265710938e+04
  2.2000000000e-01   9.6688203125e+03
  2.2500000000e-01   9.2238593750e+03
  2.3000000000e-01   8.9722656250e+03
  2.3500000000e-01   8.8463281250e+03
  2.4000000000e-01   8.7338242188e+03
  2.4500000000e-01   8.5662890625e+03
  2.5000000000e-01   8.3556171875e+03
  2.5500000000e-01   8.1595937500e+03
  2.6000000000e-01   8.0171445312e+03
  2.6500000000e-01   7.9146445312e+03
  2.7000000000e-01   7.8083085938e+03
  2.7500000000e-01   7.6760156250e+03
  2.8000000000e-01   7.5455195312e+03
  2.8500000000e-01   7.4720351562e+03
  2.9000000000e-01   7.4837851562e+03
  2.9500000000e-01   7.5453125000e+03
  3.0000000000e-01   7.5746250000e+03
  3.0500000000e-01   7.5041523438e+03
  3.1000000000e-01   7.3382421875e+03
  3.1500000000e-01   7.1579921875e+03
  3.2000000000e-01   7.0649296875e+03
  3.2500000000e-01   7.1039218750e+03
  3.3000000000e-01   7.2223046875e+03
  3.3500000000e-01   7.2985000000e+03
  3.4000000000e-01   7.2213476562e+03
  3.4500000000e-01   6.9644335938e+03
  3.5000000000e-01   6.6035820312e+03
  3.5500000000e-01   6.2659843750e+03
  3.6000000000e-01   6.0489414062e+03
  3.6500000000e-01   5.9637578125e+03
  3.7000000000e-01   5.9412187500e+03
  3.7500000000e-01   5.8880898438e+03
  3.8000000000e-01   5.7515781250e+03
  3.8500000000e-01   5.5469570312e+03
  3.9000000000e-01   5.3350664062e+03
  3.9500000000e-01   5.1735000000e+03
  4.0000000000e-01   5.0798359375e+03
  4.0500000000e-01   5.0310703125e+03
  4.1000000000e-01   4.9919726562e+03
  4.1500000000e-01   4.9450078125e+03
  4.2000000000e-01   4.8974746094e+03
  4.2500000000e-01   4.8647988281e+03
  4.3000000000e-01   4.8486132812e+03
  4.3500000000e-01   4.8307851562e+03
  4.4000000000e-01   4.7880273438e+03
  4.4500000000e-01   4.7125156250e+03
  4.5000000000e-01   4.6190390625e+03
  4.5500000000e-01   4.5321679688e+03
  4.6000000000e-01   4.4654042969e+03
  4.6500000000e-01   4.4114804688e+03
  4.7000000000e-01   4.3525468750e+03
  4.7500000000e-01   4.2811230469e+03
  4.8000000000e-01   4.2115136719e+03
  4.8500000000e-01   4.1702753906e+03
  4.9000000000e-01   4.1724960938e+03
  4.9500000000e-01   4.2044609375e+03
  5.0000000000e-01   4.2293046875e+03
